trial_id,event_start_ns,event,error
930,286339459591,0,0
931,286344779404,1,0
932,286349864185,0,0
933,286355457385,1,0
934,286360808456,0,0
935,286366472471,1,0
936,286371712199,0,0
937,286377328450,0,0
938,286382753943,0,0
939,286388335556,0,0
940,286393985865,1,0
941,286399057451,1,0
942,286404128884,1,0
943,286409247089,1,0
944,286414472523,0,0
945,286420177344,0,0
946,286425922731,1,0
947,286431066115,1,0
948,286436239043,0,0
949,286441924278,0,0
950,286447515753,1,0
951,286452626070,1,0
952,286457729307,1,0
953,286462911227,0,0
954,286468833037,0,0
955,286474698857,0,0
956,286480256258,0,0
957,286485700445,1,0
958,286490772183,1,0
959,286495824876,1,0
960,286500881566,0,0
961,286506441560,1,0
962,286511615886,0,0
963,286517412400,0,0
964,286523251300,0,0
965,286529076114,1,0
966,286534065516,0,0
967,286539910475,1,0
968,286545035480,1,0
969,286550144342,0,0
970,286555889021,0,0
971,286561472927,0,0
972,286567050062,1,0
973,286572076974,1,0
974,286577188586,0,0
975,286582765894,0,0
976,286588130997,1,0
977,286593212301,1,0
978,286598237923,1,0
979,286603256135,1,0
980,286608625866,1,0
981,286613696780,1,0
982,286618838933,0,0
983,286624406885,1,0
984,286629477600,1,0
985,286634702360,0,0
986,286640278356,1,0
987,286645385235,1,0
988,286650484804,0,0
989,286655964624,1,0
990,286661047902,1,0
991,286666158102,1,0
992,286671226979,0,0
993,286676731258,1,0
994,286681830554,0,0
995,286687533372,1,0
996,286692783927,0,0
997,286698739964,0,0
998,286704260793,0,0
999,286710310820,1,0
1000,286715206100,1,0
1001,286720361417,1,0
1002,286725586048,1,0
1003,286731033846,0,0
1004,286736711578,0,0
1005,286742344885,1,0
1006,286747615534,1,0
1007,286752853544,1,0
1008,286757988408,1,0
1009,286763078648,0,0
1010,286768702595,0,0
1011,286774163802,0,0
1012,286779780567,0,0
1013,286785452456,0,0
1014,286791078297,1,0
1015,286796386952,0,0
1016,286802219666,1,0
1017,286807447072,0,0
1018,286813029963,0,0
1019,286818672006,0,0
1020,286824163735,1,0
1021,286829358686,1,0
1022,286834772582,0,0
1023,286840372844,0,0
1024,286846142261,1,0
1025,286851277760,0,0
1026,286856920073,0,0
1027,286862651061,0,0
1028,286868483313,0,0
1029,286874198816,1,0
1030,286879421628,0,0
1031,286885082698,1,0
1032,286890265145,0,0
1033,286896075860,0,0
1034,286901700067,1,0
1035,286906900483,1,0
1036,286911936647,1,0
1037,286917141161,1,0
1038,286922210892,0,0
1039,286927720946,1,0
1040,286932914215,1,0
1041,286938066273,1,0
1042,286943181811,1,0
1043,286948353135,0,0
1044,286954436677,0,0
1045,286960177645,0,0
1046,286965988580,0,0
1047,286971885137,1,0
1048,286977142937,0,0
1049,286983021864,1,0
1050,286988211331,1,0
1051,286993438443,1,0
1052,286998959822,1,0
1053,287004035399,0,0
1054,287009863724,0,0
1055,287015674194,1,0
1056,287020782882,1,0
1057,287026087659,1,0
1058,287031265867,1,0
1059,287036776071,0,0
1060,287042522722,0,0
1061,287048206082,1,0
1062,287053342860,0,0
1063,287059257172,1,0
1064,287064821248,0,0
1065,287070296669,0,0
1066,287075892179,0,0
1067,287081526312,0,0
1068,287087144527,1,0
1069,287092242415,0,0
1070,287098074555,0,0
1071,287103895164,1,0
1072,287109056626,1,0
1073,287114268254,0,0
1074,287119812868,1,0
1075,287125072200,1,0
1076,287130171284,1,0
1077,287135351325,1,0
1078,287140480585,1,0
1079,287145952629,0,0
1080,287151823843,0,0
1081,287157908208,1,0
1082,287163152397,1,0
1083,287168474995,0,0
1084,287174284715,0,0
1085,287180028098,1,0
1086,287185348006,0,0
1087,287190908457,0,0
1088,287196380551,0,0
1089,287202068118,1,0
1090,287207437153,1,0
1091,287212469500,0,0
1092,287217891786,1,0
1093,287223180392,1,0
1094,287228328400,1,0
1095,287233563865,0,0
1096,287239266201,0,0
1097,287244772684,0,0
1098,287250371759,1,0
1099,287255494270,0,0
1100,287260777960,1,0
1101,287265929096,0,0
1102,287271261886,1,0
1103,287276352764,0,0
1104,287281592063,1,0
1105,287286693671,0,0
1106,287292047181,0,0
1107,287297427447,1,0
1108,287302563537,0,0
1109,287307872046,1,0
1110,287312985241,0,0
1111,287318457219,1,0
1112,287323585186,1,0
1113,287328683373,1,0
1114,287333759040,1,0
1115,287338890887,0,0
1116,287344222843,1,0
1117,287349258541,0,0
1118,287354499800,1,0
1119,287359741479,1,0
1120,287365123398,1,0
1121,287370303544,1,0
1122,287375410451,0,0
1123,287380921838,1,0
1124,287386030809,0,0
1125,287391595345,1,0
1126,287396721045,0,0
1127,287402297642,1,0
1128,287407654140,0,0
1129,287413061364,0,0
1130,287418912645,0,0
1131,287424550819,0,0
1132,287430161716,1,0
1133,287435394857,0,0
1134,287441031534,0,0
1135,287446393170,1,0
1136,287451624614,1,0
1137,287456786459,1,0
1138,287461918735,0,0
1139,287467743369,0,0
1140,287473388437,1,0
1141,287478657521,1,0
1142,287483853413,1,0
1143,287489149613,1,0
1144,287494031272,0,0
1145,287499617903,1,0
1146,287504811099,0,0
1147,287510338176,1,0
1148,287515483181,1,0
1149,287520657330,1,0
1150,287525661914,1,0
1151,287530826792,1,0
1152,287536016724,1,0
1153,287541069071,1,0
1154,287546148180,1,0
1155,287551295404,0,0
1156,287556863989,0,0
1157,287562364918,1,0
1158,287567588721,1,0
1159,287572912304,0,0
1160,287578398116,1,0
1161,287583599282,1,0
1162,287588771230,0,0
1163,287594401625,1,0
1164,287599481262,1,0
1165,287604600881,0,0
1166,287610280805,1,0
1167,287615727107,1,0
1168,287620896364,1,0
1169,287626108933,0,0
1170,287631550394,1,0
1171,287636749047,1,0
1172,287641966911,1,0
1173,287647180222,1,0
1174,287652352302,0,0
1175,287657886645,0,0
1176,287663446475,1,0
1177,287668591185,0,0
1178,287673922335,1,0
1179,287678996956,0,0
1180,287684264613,0,0
1181,287689629394,1,0
1182,287694662122,0,0
1183,287700046171,1,0
1184,287705161106,0,0
1185,287710718661,1,0
1186,287715882185,0,0
1187,287721594299,1,0
1188,287726708722,0,0
1189,287732193770,1,0
1190,287737201497,0,0
1191,287742765588,1,0
1192,287747873055,0,0
1193,287753271400,1,0
1194,287758351583,0,0
1195,287763806516,1,0
1196,287768919619,0,0
1197,287774296311,1,0
1198,287779511573,1,0
1199,287784611778,1,0
1200,287789664302,1,0
1201,287794835760,1,0
1202,287800053489,1,0
1203,287805210768,0,0
1204,287810742480,0,0
1205,287816071178,1,0
1206,287821288368,0,0
1207,287827140414,1,0
1208,287832320996,0,0
1209,287838064231,1,0
1210,287843281296,0,0
1211,287849065833,0,0
1212,287854522835,0,0
1213,287860382985,0,0
1214,287866131051,0,0
1215,287871989646,1,0
1216,287877055015,0,0
1217,287882638677,0,0
1218,287888056760,1,0
1219,287893191155,0,0
1220,287898953610,0,0
1221,287904220908,1,0
1222,287909272205,0,0
1223,287914795406,0,0
1224,287920313369,1,0
1225,287925522848,1,0
1226,287930790463,0,0
1227,287936285181,1,0
1228,287941507804,0,0
1229,287946978783,1,0
1230,287952153947,0,0
1231,287957813131,0,0
1232,287963423528,0,0
1233,287969141804,0,0
1234,287974691638,0,0
1235,287980305715,1,0
1236,287985357486,0,0
1237,287991056026,0,0
1238,287996754409,0,0
1239,288002304651,0,0
1240,288007901381,0,0
1241,288013314987,0,0
1242,288018909051,1,0
1243,288024021015,1,0
1244,288029065763,1,0
1245,288034179165,0,0
1246,288039860580,0,0
1247,288045308588,0,0
