trial_id,event_start_ns,event,error
1040,395680794663,1,0
1041,395685890757,1,0
1042,395691060356,1,0
1043,395696113159,0,0
1044,395701841701,0,0
1045,395707477381,0,0
1046,395713068417,0,0
1047,395718591862,1,0
1048,395723802741,0,0
1049,395729428742,1,0
1050,395734622655,1,0
1051,395739654384,1,0
1052,395744823709,1,0
1053,395749872808,0,0
1054,395755358981,0,0
1055,395760623774,1,0
1056,395765749529,1,0
1057,395770933851,1,0
1058,395776049830,1,0
1059,395781162077,0,0
1060,395786633018,0,0
1061,395791954102,1,0
1062,395797118163,0,0
1063,395802698655,1,0
1064,395807818711,0,0
1065,395813304977,0,0
1066,395818746074,0,0
1067,395824268512,0,0
1068,395829831028,1,0
1069,395834939897,0,0
1070,395840441286,0,0
1071,395846157565,1,0
1072,395851382483,1,0
1073,395856540771,0,0
1074,395862215927,1,0
1075,395867297255,1,0
1076,395872331482,1,0
1077,395877328143,1,0
1078,395882338214,1,0
1079,395887392880,0,0
1080,395892926797,0,0
1081,395898369801,1,0
1082,395903628370,1,0
1083,395908908415,0,0
1084,395914417556,0,0
1085,395920166241,1,0
1086,395925152675,0,0
1087,395930696288,0,0
1088,395936273872,0,0
1089,395941828064,1,0
1090,395946950153,1,0
1091,395951994137,0,0
1092,395957245660,1,0
1093,395962263568,1,0
1094,395967294618,1,0
1095,395972426900,0,0
1096,395977968709,0,0
1097,395983399656,0,0
1098,395989103441,1,0
1099,395994019451,0,0
1100,395999575789,1,0
1101,396004773136,0,0
1102,396010302875,1,0
1103,396015446617,0,0
1104,396021073064,1,0
1105,396026070922,0,0
1106,396031655872,0,0
1107,396037062536,1,0
1108,396042062807,0,0
1109,396047704440,1,0
1110,396052743257,0,0
1111,396058190640,1,0
1112,396063282290,1,0
1113,396068433879,1,0
1114,396073806041,1,0
1115,396078976026,0,0
1116,396084631005,1,0
1117,396089783704,0,0
1118,396095390851,1,0
1119,396100569226,1,0
1120,396105741485,1,0
1121,396110829955,1,0
1122,396115823442,0,0
1123,396121283101,1,0
1124,396126235654,0,0
1125,396131607551,1,0
1126,396136644110,0,0
1127,396142201798,1,0
1128,396147657604,0,0
1129,396153169910,0,0
1130,396158884697,0,0
1131,396164405707,0,0
1132,396169907305,1,0
1133,396175063487,0,0
1134,396181161310,0,0
1135,396186630095,1,0
1136,396191728937,1,0
1137,396196802185,1,0
1138,396201846278,0,0
1139,396207187956,0,0
1140,396212623426,1,0
1141,396217872906,1,0
1142,396222960665,1,0
1143,396228055745,1,0
1144,396233130065,0,0
1145,396238847112,1,0
1146,396243787652,0,0
1147,396249344415,1,0
1148,396254530832,1,0
1149,396259634265,1,0
1150,396264700422,1,0
1151,396269873907,1,0
1152,396274926072,1,0
1153,396279928990,1,0
1154,396285036297,1,0
1155,396290062937,0,0
1156,396295838516,0,0
1157,396301667804,1,0
1158,396306970308,1,0
1159,396311886758,0,0
1160,396317493918,1,0
1161,396322623350,1,0
1162,396327687526,0,0
1163,396333442556,1,0
1164,396338226422,1,0
1165,396343251052,0,0
1166,396348972396,1,0
1167,396354035111,1,0
1168,396359057083,1,0
1169,396364050625,0,0
1170,396369641608,1,0
1171,396374807507,1,0
1172,396379866617,1,0
1173,396384924085,1,0
1174,396390059611,0,0
1175,396395207239,0,0
1176,396400807917,1,0
1177,396405868904,0,0
1178,396411225086,1,0
1179,396416289390,0,0
1180,396421818961,0,0
1181,396427783487,1,0
1182,396433020595,0,0
1183,396438750681,1,0
1184,396443838802,0,0
1185,396449351703,1,0
1186,396454540772,0,0
1187,396460117865,1,0
1188,396465177185,0,0
1189,396470824160,1,0
1190,396475984905,0,0
1191,396481765601,1,0
1192,396486874172,0,0
1193,396492598434,1,0
1194,396497702987,0,0
1195,396503439815,1,0
1196,396508532228,0,0
1197,396514120754,1,0
1198,396519232822,1,0
1199,396524318574,1,0
1200,396529494194,1,0
1201,396534691367,1,0
1202,396539903738,1,0
1203,396544970165,0,0
1204,396550623277,0,0
1205,396556210683,1,0
1206,396561657301,0,0
1207,396567509076,1,0
1208,396572712731,0,0
1209,396578304571,1,0
1210,396583426806,0,0
1211,396589078555,0,0
1212,396594341575,0,0
1213,396599694996,0,0
1214,396605224316,0,0
1215,396611050274,1,0
1216,396616037778,0,0
1217,396621673979,0,0
1218,396627063471,1,0
1219,396632075067,0,0
1220,396637851705,0,0
1221,396643313043,1,0
1222,396648317780,0,0
1223,396654072357,0,0
1224,396659379824,1,0
1225,396664614240,1,0
1226,396669778426,0,0
1227,396675398080,1,0
1228,396680563434,0,0
1229,396686119070,1,0
1230,396691180624,0,0
1231,396696822644,0,0
1232,396702560659,0,0
1233,396708056821,0,0
1234,396713845710,0,0
1235,396719474948,1,0
1236,396724847770,0,0
1237,396730218370,0,0
1238,396736112022,0,0
1239,396741573262,0,0
1240,396747126437,0,0
1241,396752682110,0,0
1242,396758172287,1,0
1243,396763398383,1,0
1244,396768674541,1,0
1245,396773818288,0,0
