mode,state,trial,classify_ns,cleanup_ns,full_cycle_ns,polls,cleanup_ok
flush,hit,5425,260,537,797,0,1
flush,miss,5426,2353,11014,13367,56,1
flush,hit,5426,271,539,810,0,1
flush,miss,5427,2509,11057,13566,56,1
flush,hit,5427,260,539,799,0,1
flush,miss,5428,2370,10893,13263,55,1
flush,hit,5428,262,522,784,0,1
flush,miss,5429,2510,11040,13550,56,1
flush,hit,5429,269,527,796,0,1
flush,miss,5430,2347,11198,13545,57,1
flush,hit,5430,262,520,782,0,1
flush,miss,5431,2516,11273,13789,57,1
flush,hit,5431,258,548,806,0,1
flush,miss,5432,2360,11084,13444,56,1
flush,hit,5432,260,520,780,0,1
flush,miss,5433,2924,12469,15393,64,1
flush,hit,5433,323,722,1045,0,1
flush,miss,5434,2331,11767,14098,60,1
flush,hit,5434,260,548,808,0,1
flush,miss,5435,2460,11565,14025,59,1
flush,hit,5435,260,553,813,0,1
flush,miss,5436,2289,11602,13891,59,1
flush,hit,5436,264,531,795,0,1
flush,miss,5437,2562,11570,14132,59,1
flush,hit,5437,258,543,801,0,1
flush,miss,5438,2296,11030,13326,56,1
flush,hit,5438,261,532,793,0,1
flush,miss,5439,2485,11012,13497,56,1
flush,hit,5439,259,561,820,0,1
flush,miss,5440,2323,11392,13715,58,1
flush,hit,5440,263,528,791,0,1
flush,miss,5441,2493,11658,14151,60,1
flush,hit,5441,262,534,796,0,1
flush,miss,5442,2368,11015,13383,56,1
flush,hit,5442,270,531,801,0,1
flush,miss,5443,2472,11028,13500,56,1
flush,hit,5443,264,540,804,0,1
flush,miss,5444,2308,11023,13331,56,1
flush,hit,5444,259,539,798,0,1
flush,miss,5445,2409,11404,13813,58,1
flush,hit,5445,265,542,807,0,1
flush,miss,5446,2347,11002,13349,56,1
flush,hit,5446,300,599,899,0,1
flush,miss,5447,2468,11137,13605,56,1
flush,hit,5447,266,523,789,0,1
flush,miss,5448,2321,11227,13548,57,1
flush,hit,5448,262,512,774,0,1
flush,miss,5449,2461,11291,13752,57,1
flush,hit,5449,264,545,809,0,1
flush,miss,5450,2310,11011,13321,56,1
flush,hit,5450,258,524,782,0,1
flush,miss,5451,2467,11108,13575,56,1
flush,hit,5451,254,539,793,0,1
flush,miss,5452,2323,11348,13671,58,1
flush,hit,5452,262,515,777,0,1
flush,miss,5453,2493,11091,13584,56,1
flush,hit,5453,258,542,800,0,1
flush,miss,5454,2331,11353,13684,58,1
flush,hit,5454,261,520,781,0,1
flush,miss,5455,2477,11106,13583,56,1
flush,hit,5455,256,517,773,0,1
flush,miss,5456,2329,11307,13636,57,1
flush,hit,5456,272,511,783,0,1
flush,miss,5457,2440,11347,13787,58,1
flush,hit,5457,256,535,791,0,1
flush,miss,5458,2297,11481,13778,59,1
flush,hit,5458,262,506,768,0,1
flush,miss,5459,2449,11354,13803,58,1
flush,hit,5459,260,515,775,0,1
flush,miss,5460,2310,11195,13505,57,1
flush,hit,5460,261,517,778,0,1
flush,miss,5461,2468,11049,13517,56,1
flush,hit,5461,255,544,799,0,1
flush,miss,5462,2324,11371,13695,58,1
flush,hit,5462,258,517,775,0,1
flush,miss,5463,2499,20621,23120,112,1
flush,hit,5463,259,534,793,0,1
flush,miss,5464,3969,11548,15517,59,1
flush,hit,5464,270,519,789,0,1
flush,miss,5465,2722,11976,14698,61,1
flush,hit,5465,327,711,1038,0,1
flush,miss,5466,2483,11153,13636,57,1
flush,hit,5466,273,542,815,0,1
flush,miss,5467,2453,11558,14011,59,1
flush,hit,5467,258,561,819,0,1
flush,miss,5468,2344,11074,13418,56,1
flush,hit,5468,260,537,797,0,1
flush,miss,5469,2477,11045,13522,56,1
flush,hit,5469,268,541,809,0,1
flush,miss,5470,2344,11230,13574,57,1
flush,hit,5470,256,529,785,0,1
flush,miss,5471,2477,11066,13543,56,1
flush,hit,5471,260,530,790,0,1
flush,miss,5472,2339,11056,13395,56,1
flush,hit,5472,263,535,798,0,1
flush,miss,5473,2484,11056,13540,56,1
flush,hit,5473,258,539,797,0,1
flush,miss,5474,2418,11177,13595,57,1
flush,hit,5474,269,537,806,0,1
flush,miss,5475,2464,11062,13526,56,1
flush,hit,5475,255,544,799,0,1
flush,miss,5476,2444,11014,13458,56,1
flush,hit,5476,257,529,786,0,1
flush,miss,5477,2471,10905,13376,55,1
flush,hit,5477,258,531,789,0,1
flush,miss,5478,2363,11447,13810,58,1
flush,hit,5478,289,589,878,0,1
flush,miss,5479,2464,11243,13707,57,1
flush,hit,5479,257,524,781,0,1
flush,miss,5480,2331,11550,13881,59,1
flush,hit,5480,266,518,784,0,1
flush,miss,5481,2501,11190,13691,57,1
flush,hit,5481,267,544,811,0,1
flush,miss,5482,2381,11162,13543,57,1
flush,hit,5482,260,526,786,0,1
flush,miss,5483,2483,11428,13911,58,1
flush,hit,5483,263,528,791,0,1
flush,miss,5484,2313,11149,13462,57,1
flush,hit,5484,263,523,786,0,1
flush,miss,5485,2433,11459,13892,58,1
flush,hit,5485,258,542,800,0,1
flush,miss,5486,2306,11019,13325,56,1
flush,hit,5486,259,519,778,0,1
flush,miss,5487,2451,11248,13699,57,1
flush,hit,5487,258,539,797,0,1
flush,miss,5488,2333,10869,13202,55,1
flush,hit,5488,271,532,803,0,1
flush,miss,5489,2492,11251,13743,57,1
flush,hit,5489,257,535,792,0,1
flush,miss,5490,2374,10993,13367,56,1
flush,hit,5490,259,535,794,0,1
flush,miss,5491,2485,11068,13553,56,1
flush,hit,5491,257,553,810,0,1
flush,miss,5492,2334,10839,13173,55,1
flush,hit,5492,266,540,806,0,1
flush,miss,5493,2485,11089,13574,56,1
flush,hit,5493,265,551,816,0,1
flush,miss,5494,2392,10874,13266,55,1
flush,hit,5494,263,545,808,0,1
flush,miss,5495,2488,10931,13419,55,1
flush,hit,5495,259,545,804,0,1
flush,miss,5496,2320,11354,13674,58,1
flush,hit,5496,263,541,804,0,1
flush,miss,5497,3135,13030,16165,67,1
flush,hit,5497,332,791,1123,0,1
flush,miss,5498,2368,11696,14064,60,1
flush,hit,5498,263,571,834,0,1
flush,miss,5499,2490,10913,13403,55,1
flush,hit,5499,257,570,827,0,1
flush,miss,5500,2376,11207,13583,57,1
flush,hit,5500,256,534,790,0,1
flush,miss,5501,2500,11776,14276,60,1
flush,hit,5501,267,541,808,0,1
flush,miss,5502,2350,11628,13978,60,1
flush,hit,5502,259,527,786,0,1
flush,miss,5503,2534,11279,13813,57,1
flush,hit,5503,254,541,795,0,1
flush,miss,5504,2359,11211,13570,57,1
flush,hit,5504,256,522,778,0,1
flush,miss,5505,2476,11070,13546,56,1
flush,hit,5505,253,525,778,0,1
flush,miss,5506,2336,11319,13655,58,1
flush,hit,5506,255,530,785,0,1
flush,miss,5507,2482,11596,14078,59,1
flush,hit,5507,252,525,777,0,1
flush,miss,5508,2354,11017,13371,56,1
flush,hit,5508,258,536,794,0,1
flush,miss,5509,2450,11112,13562,56,1
flush,hit,5509,264,560,824,0,1
flush,miss,5510,2370,10997,13367,56,1
flush,hit,5510,296,616,912,0,1
flush,miss,5511,2523,11434,13957,58,1
flush,hit,5511,272,552,824,0,1
flush,miss,5512,2359,11385,13744,58,1
flush,hit,5512,259,522,781,0,1
flush,miss,5513,2509,11183,13692,57,1
flush,hit,5513,265,526,791,0,1
flush,miss,5514,2376,10985,13361,56,1
flush,hit,5514,267,525,792,0,1
flush,miss,5515,2470,11236,13706,57,1
flush,hit,5515,259,516,775,0,1
flush,miss,5516,2354,10818,13172,55,1
flush,hit,5516,258,513,771,0,1
flush,miss,5517,2494,11025,13519,56,1
flush,hit,5517,256,519,775,0,1
flush,miss,5518,2332,11041,13373,56,1
flush,hit,5518,259,527,786,0,1
flush,miss,5519,2487,11225,13712,57,1
flush,hit,5519,255,527,782,0,1
flush,miss,5520,2442,11177,13619,57,1
flush,hit,5520,264,520,784,0,1
flush,miss,5521,2504,10879,13383,55,1
flush,hit,5521,257,524,781,0,1
flush,miss,5522,2341,11250,13591,57,1
flush,hit,5522,266,516,782,0,1
flush,miss,5523,2472,11069,13541,56,1
flush,hit,5523,257,522,779,0,1
flush,miss,5524,2370,11682,14052,60,1
flush,hit,5524,265,521,786,0,1
flush,miss,5525,2521,11393,13914,58,1
flush,hit,5525,256,542,798,0,1
flush,miss,5526,2339,11000,13339,56,1
flush,hit,5526,258,517,775,0,1
flush,miss,5527,2527,11440,13967,58,1
flush,hit,5527,253,541,794,0,1
flush,miss,5528,2394,11169,13563,57,1
flush,hit,5528,260,511,771,0,1
flush,miss,5529,3880,11910,15790,54,1
flush,hit,5529,255,1745,2000,0,1
flush,miss,5530,2367,11240,13607,57,1
flush,hit,5530,266,564,830,0,1
flush,miss,5531,2492,11320,13812,57,1
flush,hit,5531,261,548,809,0,1
flush,miss,5532,2374,11166,13540,57,1
flush,hit,5532,262,549,811,0,1
flush,miss,5533,2520,11259,13779,57,1
flush,hit,5533,262,558,820,0,1
flush,miss,5534,2329,10994,13323,56,1
flush,hit,5534,262,524,786,0,1
flush,miss,5535,2504,11119,13623,56,1
flush,hit,5535,268,557,825,0,1
flush,miss,5536,2377,11051,13428,56,1
flush,hit,5536,261,533,794,0,1
flush,miss,5537,2497,11276,13773,57,1
flush,hit,5537,262,554,816,0,1
flush,miss,5538,2340,10871,13211,55,1
flush,hit,5538,260,529,789,0,1
flush,miss,5539,2492,11056,13548,56,1
flush,hit,5539,262,550,812,0,1
flush,miss,5540,2328,11517,13845,59,1
flush,hit,5540,262,527,789,0,1
flush,miss,5541,2447,11271,13718,57,1
flush,hit,5541,259,527,786,0,1
flush,miss,5542,2332,11053,13385,56,1
flush,hit,5542,260,6124,6384,0,1
flush,miss,5543,2530,11018,13548,56,1
flush,hit,5543,277,613,890,0,1
flush,miss,5544,2384,11212,13596,57,1
flush,hit,5544,261,514,775,0,1
flush,miss,5545,2487,11516,14003,59,1
flush,hit,5545,260,528,788,0,1
flush,miss,5546,2334,10978,13312,56,1
flush,hit,5546,259,514,773,0,1
flush,miss,5547,2536,11239,13775,57,1
flush,hit,5547,251,540,791,0,1
flush,miss,5548,2321,11062,13383,56,1
flush,hit,5548,262,504,766,0,1
flush,miss,5549,2524,11120,13644,57,1
flush,hit,5549,254,537,791,0,1
flush,miss,5550,2350,11092,13442,56,1
flush,hit,5550,255,499,754,0,1
flush,miss,5551,2483,11064,13547,56,1
flush,hit,5551,254,531,785,0,1
flush,miss,5552,2357,11260,13617,57,1
flush,hit,5552,254,501,755,0,1
flush,miss,5553,2501,11077,13578,56,1
flush,hit,5553,251,513,764,0,1
flush,miss,5554,2337,11033,13370,56,1
flush,hit,5554,255,500,755,0,1
flush,miss,5555,2528,11357,13885,58,1
flush,hit,5555,250,533,783,0,1
flush,miss,5556,2335,11030,13365,56,1
flush,hit,5556,256,502,758,0,1
flush,miss,5557,2508,11016,13524,56,1
flush,hit,5557,253,532,785,0,1
flush,miss,5558,2345,11136,13481,57,1
flush,hit,5558,254,503,757,0,1
flush,miss,5559,2540,11081,13621,56,1
flush,hit,5559,253,527,780,0,1
flush,miss,5560,2331,11031,13362,56,1
flush,hit,5560,255,500,755,0,1
flush,miss,5561,2500,17333,19833,67,1
flush,hit,5561,252,532,784,0,1
flush,miss,5562,2698,12010,14708,62,1
flush,hit,5562,265,560,825,0,1
flush,miss,5563,2559,11234,13793,57,1
flush,hit,5563,264,563,827,0,1
flush,miss,5564,2308,11074,13382,56,1
flush,hit,5564,257,530,787,0,1
flush,miss,5565,2474,10875,13349,55,1
flush,hit,5565,260,555,815,0,1
flush,miss,5566,2299,11508,13807,59,1
flush,hit,5566,259,530,789,0,1
flush,miss,5567,2524,14902,17426,74,1
flush,hit,5567,260,573,833,0,1
flush,miss,5568,3001,11818,14819,58,1
flush,hit,5568,258,610,868,0,1
flush,miss,5569,2557,14473,17030,70,1
flush,hit,5569,260,623,883,0,1
flush,miss,5570,2656,13971,16627,69,1
flush,hit,5570,260,534,794,0,1
flush,miss,5571,2671,15041,17712,79,1
flush,hit,5571,267,557,824,0,1
flush,miss,5572,2424,12969,15393,65,1
flush,hit,5572,261,1114,1375,0,1
flush,miss,5573,2316,12931,15247,37,1
flush,hit,5573,695,558,1253,0,1
flush,miss,5574,2527,12608,15135,65,1
flush,hit,5574,264,1003,1267,0,1
flush,miss,5575,3391,12238,15629,63,1
flush,hit,5575,296,525,821,0,1
flush,miss,5576,2612,12052,14664,62,1
flush,hit,5576,261,521,782,0,1
flush,miss,5577,2811,12954,15765,67,1
flush,hit,5577,259,526,785,0,1
flush,miss,5578,3529,13226,16755,69,1
flush,hit,5578,258,520,778,0,1
flush,miss,5579,2893,15153,18046,80,1
flush,hit,5579,264,520,784,0,1
flush,miss,5580,2371,12750,15121,66,1
flush,hit,5580,259,505,764,0,1
flush,miss,5581,2629,13468,16097,70,1
flush,hit,5581,600,519,1119,0,1
flush,miss,5582,2412,11491,13903,59,1
flush,hit,5582,257,512,769,0,1
flush,miss,5583,2662,13445,16107,70,1
flush,hit,5583,256,519,775,0,1
flush,miss,5584,2392,15961,18353,85,1
flush,hit,5584,255,507,762,0,1
flush,miss,5585,2520,12414,14934,64,1
flush,hit,5585,256,511,767,0,1
flush,miss,5586,2634,12464,15098,61,1
flush,hit,5586,258,629,887,0,1
flush,miss,5587,2782,11370,14152,58,1
flush,hit,5587,255,525,780,0,1
flush,miss,5588,2474,14163,16637,71,1
flush,hit,5588,269,514,783,0,1
flush,miss,5589,2705,16742,19447,89,1
flush,hit,5589,256,518,774,0,1
flush,miss,5590,2229,14358,16587,41,1
flush,hit,5590,268,559,827,0,1
flush,miss,5591,2479,12087,14566,61,1
flush,hit,5591,262,560,822,0,1
flush,miss,5592,2544,11854,14398,61,1
flush,hit,5592,258,538,796,0,1
flush,miss,5593,2526,12399,14925,64,1
flush,hit,5593,260,533,793,0,1
flush,miss,5594,2382,16364,18746,88,1
flush,hit,5594,258,522,780,0,1
flush,miss,5595,2614,19474,22088,105,1
flush,hit,5595,258,533,791,0,1
flush,miss,5596,2603,14612,17215,77,1
flush,hit,5596,265,518,783,0,1
flush,miss,5597,3766,17282,21048,93,1
flush,hit,5597,260,545,805,0,1
flush,miss,5598,2208,15189,17397,78,1
flush,hit,5598,258,525,783,0,1
flush,miss,5599,3452,20101,23553,109,1
flush,hit,5599,260,524,784,0,1
flush,miss,5600,2512,14009,16521,73,1
flush,hit,5600,282,648,930,0,1
flush,miss,5601,2733,15346,18079,81,1
flush,hit,5601,261,524,785,0,1
flush,miss,5602,4038,17442,21480,94,1
flush,hit,5602,266,512,778,0,1
flush,miss,5603,4115,18740,22855,98,1
flush,hit,5603,257,532,789,0,1
flush,miss,5604,2317,14658,16975,77,1
flush,hit,5604,258,517,775,0,1
flush,miss,5605,3554,16755,20309,88,1
flush,hit,5605,253,509,762,0,1
flush,miss,5606,4170,16381,20551,87,1
flush,hit,5606,254,510,764,0,1
flush,miss,5607,3454,17762,21216,95,1
flush,hit,5607,257,508,765,0,1
flush,miss,5608,2533,13733,16266,72,1
flush,hit,5608,256,501,757,0,1
flush,miss,5609,3897,16226,20123,86,1
flush,hit,5609,260,518,778,0,1
flush,miss,5610,2451,15784,18235,83,1
flush,hit,5610,267,505,772,0,1
flush,miss,5611,3281,15296,18577,80,1
flush,hit,5611,252,505,757,0,1
flush,miss,5612,2371,14801,17172,78,1
flush,hit,5612,252,499,751,0,1
flush,miss,5613,2529,15639,18168,83,1
flush,hit,5613,256,1321,1577,0,1
flush,miss,5614,2421,16473,18894,88,1
flush,hit,5614,299,773,1072,0,1
flush,miss,5615,2578,20103,22681,109,1
flush,hit,5615,266,605,871,0,1
flush,miss,5616,2391,17618,20009,95,1
flush,hit,5616,258,539,797,0,1
flush,miss,5617,2600,19282,21882,104,1
flush,hit,5617,257,571,828,0,1
flush,miss,5618,3421,14934,18355,79,1
flush,hit,5618,254,526,780,0,1
flush,miss,5619,2561,10696,13257,54,1
flush,hit,5619,263,561,824,0,1
flush,miss,5620,2374,11042,13416,56,1
flush,hit,5620,259,533,792,0,1
flush,miss,5621,2523,11791,14314,60,1
flush,hit,5621,262,558,820,0,1
flush,miss,5622,2403,11020,13423,56,1
flush,hit,5622,254,539,793,0,1
flush,miss,5623,2563,11033,13596,56,1
flush,hit,5623,256,562,818,0,1
flush,miss,5624,2345,11076,13421,56,1
flush,hit,5624,255,539,794,0,1
flush,miss,5625,2536,11074,13610,56,1
flush,hit,5625,255,531,786,0,1
flush,miss,5626,2348,11054,13402,34,1
flush,hit,5626,260,517,777,0,1
flush,miss,5627,2481,10872,13353,55,1
flush,hit,5627,262,549,811,0,1
flush,miss,5628,2390,11410,13800,58,1
flush,hit,5628,261,516,777,0,1
flush,miss,5629,2536,11056,13592,56,1
flush,hit,5629,264,532,796,0,1
flush,miss,5630,2407,11421,13828,58,1
flush,hit,5630,259,535,794,0,1
flush,miss,5631,2601,10934,13535,49,1
flush,hit,5631,254,1797,2051,0,1
flush,miss,5632,2366,11298,13664,58,1
flush,hit,5632,258,518,776,0,1
flush,miss,5633,2518,11251,13769,57,1
flush,hit,5633,254,523,777,0,1
flush,miss,5634,2372,11019,13391,56,1
flush,hit,5634,254,540,794,0,1
flush,miss,5635,2535,11471,14006,58,1
flush,hit,5635,254,541,795,0,1
flush,miss,5636,2356,11020,13376,56,1
flush,hit,5636,255,528,783,0,1
flush,miss,5637,2551,11007,13558,56,1
flush,hit,5637,255,534,789,0,1
flush,miss,5638,2355,11213,13568,57,1
flush,hit,5638,255,526,781,0,1
flush,miss,5639,2509,11035,13544,56,1
flush,hit,5639,259,532,791,0,1
flush,miss,5640,2312,11197,13509,57,1
flush,hit,5640,257,525,782,0,1
flush,miss,5641,2480,10850,13330,55,1
flush,hit,5641,261,533,794,0,1
flush,miss,5642,2318,11054,13372,56,1
flush,hit,5642,254,540,794,0,1
flush,miss,5643,5240,34880,40120,196,1
flush,hit,5643,252,537,789,0,1
flush,miss,5644,2183,35732,37915,173,1
flush,hit,5644,267,577,844,0,1
flush,miss,5645,2376,26050,28426,144,1
flush,hit,5645,262,553,815,0,1
flush,miss,5646,2111,13401,15512,70,1
flush,hit,5646,268,554,822,0,1
flush,miss,5647,2529,16664,19193,89,1
flush,hit,5647,260,556,816,0,1
flush,miss,5648,2456,14798,17254,78,1
flush,hit,5648,262,556,818,0,1
flush,miss,5649,2473,14024,16497,73,1
flush,hit,5649,259,561,820,0,1
flush,miss,5650,3214,16492,19706,88,1
flush,hit,5650,266,546,812,0,1
flush,miss,5651,2516,14017,16533,73,1
flush,hit,5651,260,560,820,0,1
flush,miss,5652,2474,14407,16881,76,1
flush,hit,5652,261,553,814,0,1
flush,miss,5653,2529,13402,15931,70,1
flush,hit,5653,265,569,834,0,1
flush,miss,5654,2451,14790,17241,55,1
flush,hit,5654,254,537,791,0,1
flush,miss,5655,2521,14879,17400,78,1
flush,hit,5655,261,548,809,0,1
flush,miss,5656,2482,17285,19767,93,1
flush,hit,5656,257,538,795,0,1
flush,miss,5657,2487,15161,17648,79,1
flush,hit,5657,267,544,811,0,1
flush,miss,5658,2432,17883,20315,96,1
flush,hit,5658,265,541,806,0,1
flush,miss,5659,4975,21184,26159,115,1
flush,hit,5659,260,543,803,0,1
flush,miss,5660,2398,13837,16235,72,1
flush,hit,5660,268,531,799,0,1
flush,miss,5661,2480,10523,13003,53,1
flush,hit,5661,262,534,796,0,1
flush,miss,5662,2336,11328,13664,58,1
flush,hit,5662,266,522,788,0,1
flush,miss,5663,2478,11058,13536,56,1
flush,hit,5663,259,541,800,0,1
flush,miss,5664,2329,11217,13546,57,1
flush,hit,5664,256,525,781,0,1
flush,miss,5665,2481,11602,14083,59,1
flush,hit,5665,254,543,797,0,1
flush,miss,5666,2377,11173,13550,57,1
flush,hit,5666,265,529,794,0,1
flush,miss,5667,2492,11378,13870,58,1
flush,hit,5667,254,537,791,0,1
flush,miss,5668,2307,11198,13505,57,1
flush,hit,5668,267,533,800,0,1
flush,miss,5669,2480,11036,13516,56,1
flush,hit,5669,261,536,797,0,1
flush,miss,5670,2317,10953,13270,56,1
flush,hit,5670,337,742,1079,0,1
flush,miss,5671,2537,11318,13855,57,1
flush,hit,5671,270,586,856,0,1
flush,miss,5672,2300,11673,13973,60,1
flush,hit,5672,261,552,813,0,1
flush,miss,5673,2519,11253,13772,57,1
flush,hit,5673,265,572,837,0,1
flush,miss,5674,2304,11363,13667,58,1
flush,hit,5674,258,547,805,0,1
flush,miss,5675,2500,11175,13675,56,1
flush,hit,5675,262,561,823,0,1
flush,miss,5676,2318,11539,13857,59,1
flush,hit,5676,255,550,805,0,1
flush,miss,5677,2521,11554,14075,59,1
flush,hit,5677,262,567,829,0,1
flush,miss,5678,2323,11620,13943,60,1
flush,hit,5678,258,567,825,0,1
flush,miss,5679,2525,11369,13894,58,1
flush,hit,5679,256,565,821,0,1
flush,miss,5680,2300,10984,13284,56,1
flush,hit,5680,260,552,812,0,1
flush,miss,5681,2493,11087,13580,56,1
flush,hit,5681,256,561,817,0,1
flush,miss,5682,2323,11071,13394,56,1
flush,hit,5682,260,551,811,0,1
flush,miss,5683,2465,22550,25015,102,1
flush,hit,5683,262,559,821,0,1
flush,miss,5684,4577,10507,15084,53,1
flush,hit,5684,260,522,782,0,1
flush,miss,5685,2476,11439,13915,58,1
flush,hit,5685,269,546,815,0,1
flush,miss,5686,2327,11226,13553,57,1
flush,hit,5686,269,542,811,0,1
flush,miss,5687,2487,11280,13767,57,1
flush,hit,5687,276,553,829,0,1
flush,miss,5688,2320,11030,13350,56,1
flush,hit,5688,257,551,808,0,1
flush,miss,5689,2464,11171,13635,56,1
flush,hit,5689,257,539,796,0,1
flush,miss,5690,2334,11140,13474,57,1
flush,hit,5690,258,532,790,0,1
flush,miss,5691,2499,11076,13575,56,1
flush,hit,5691,258,531,789,0,1
flush,miss,5692,2330,11282,13612,57,1
flush,hit,5692,258,534,792,0,1
flush,miss,5693,2504,11260,13764,57,1
flush,hit,5693,267,540,807,0,1
flush,miss,5694,2411,11228,13639,57,1
flush,hit,5694,267,529,796,0,1
flush,miss,5695,2465,11232,13697,57,1
flush,hit,5695,266,544,810,0,1
flush,miss,5696,2318,11335,13653,58,1
flush,hit,5696,262,530,792,0,1
flush,miss,5697,2483,11061,13544,56,1
flush,hit,5697,270,540,810,0,1
flush,miss,5698,2373,11188,13561,57,1
flush,hit,5698,262,532,794,0,1
flush,miss,5699,2515,11986,14501,61,1
flush,hit,5699,258,542,800,0,1
flush,miss,5700,2442,12435,14877,64,1
flush,hit,5700,263,529,792,0,1
flush,miss,5701,2468,10706,13174,54,1
flush,hit,5701,266,540,806,0,1
flush,miss,5702,2393,10552,12945,53,1
flush,hit,5702,282,639,921,0,1
flush,miss,5703,2500,11518,14018,59,1
flush,hit,5703,263,566,829,0,1
flush,miss,5704,2373,11877,14250,61,1
flush,hit,5704,254,542,796,0,1
flush,miss,5705,2500,11708,14208,60,1
flush,hit,5705,254,548,802,0,1
flush,miss,5706,2373,11213,13586,57,1
flush,hit,5706,257,551,808,0,1
flush,miss,5707,2500,10893,13393,55,1
flush,hit,5707,265,565,830,0,1
flush,miss,5708,2350,11088,13438,56,1
flush,hit,5708,257,538,795,0,1
flush,miss,5709,2475,11407,13882,58,1
flush,hit,5709,255,540,795,0,1
flush,miss,5710,2338,11419,13757,58,1
flush,hit,5710,263,534,797,0,1
flush,miss,5711,2512,11261,13773,57,1
flush,hit,5711,255,533,788,0,1
flush,miss,5712,2362,11036,13398,56,1
flush,hit,5712,255,537,792,0,1
flush,miss,5713,2512,11029,13541,56,1
flush,hit,5713,257,553,810,0,1
flush,miss,5714,2335,10969,13304,56,1
flush,hit,5714,260,545,805,0,1
flush,miss,5715,2519,15058,17577,55,1
flush,hit,5715,259,556,815,0,1
flush,miss,5716,2542,11355,13897,58,1
flush,hit,5716,264,526,790,0,1
flush,miss,5717,2573,11070,13643,56,1
flush,hit,5717,253,534,787,0,1
flush,miss,5718,2349,11355,13704,58,1
flush,hit,5718,253,524,777,0,1
flush,miss,5719,2598,11057,13655,56,1
flush,hit,5719,255,549,804,0,1
flush,miss,5720,2422,11369,13791,58,1
flush,hit,5720,256,534,790,0,1
flush,miss,5721,2520,11378,13898,58,1
flush,hit,5721,263,541,804,0,1
flush,miss,5722,2344,11492,13836,59,1
flush,hit,5722,255,525,780,0,1
flush,miss,5723,2553,11602,14155,59,1
flush,hit,5723,255,532,787,0,1
flush,miss,5724,2375,10996,13371,56,1
flush,hit,5724,257,522,779,0,1
flush,miss,5725,2448,11534,13982,59,1
flush,hit,5725,252,530,782,0,1
flush,miss,5726,2356,11322,13678,58,1
flush,hit,5726,265,517,782,0,1
flush,miss,5727,2528,11039,13567,56,1
flush,hit,5727,252,535,787,0,1
flush,miss,5728,2350,11081,13431,57,1
flush,hit,5728,264,524,788,0,1
flush,miss,5729,2479,11093,13572,56,1
flush,hit,5729,261,536,797,0,1
flush,miss,5730,2415,11074,13489,56,1
flush,hit,5730,262,528,790,0,1
flush,miss,5731,2475,11462,13937,58,1
flush,hit,5731,255,535,790,0,1
flush,miss,5732,2429,11015,13444,56,1
flush,hit,5732,256,526,782,0,1
flush,miss,5733,2487,11390,13877,57,1
flush,hit,5733,254,535,789,0,1
flush,miss,5734,2395,11056,13451,49,1
flush,hit,5734,265,1570,1835,0,1
flush,miss,5735,2605,11290,13895,57,1
flush,hit,5735,254,567,821,0,1
flush,miss,5736,2365,10875,13240,55,1
flush,hit,5736,268,554,822,0,1
flush,miss,5737,2545,11067,13612,56,1
flush,hit,5737,259,552,811,0,1
flush,miss,5738,2339,11031,13370,56,1
flush,hit,5738,254,548,802,0,1
flush,miss,5739,2508,11260,13768,57,1
flush,hit,5739,263,556,819,0,1
flush,miss,5740,2399,11381,13780,58,1
flush,hit,5740,264,545,809,0,1
flush,miss,5741,2503,10994,13497,56,1
flush,hit,5741,255,552,807,0,1
flush,miss,5742,2376,11215,13591,57,1
flush,hit,5742,257,547,804,0,1
flush,miss,5743,2528,11080,13608,56,1
flush,hit,5743,254,556,810,0,1
flush,miss,5744,2351,11381,13732,58,1
flush,hit,5744,253,547,800,0,1
flush,miss,5745,2513,11223,13736,57,1
flush,hit,5745,256,557,813,0,1
flush,miss,5746,2404,11021,13425,56,1
flush,hit,5746,251,546,797,0,1
flush,miss,5747,2541,11231,13772,57,1
flush,hit,5747,256,575,831,0,1
flush,miss,5748,7314,11132,18446,56,1
flush,hit,5748,252,558,810,0,1
flush,miss,5749,2502,11556,14058,59,1
flush,hit,5749,266,540,806,0,1
flush,miss,5750,2405,11007,13412,56,1
flush,hit,5750,264,526,790,0,1
flush,miss,5751,2567,11038,13605,56,1
flush,hit,5751,257,549,806,0,1
flush,miss,5752,2402,10988,13390,56,1
flush,hit,5752,255,527,782,0,1
flush,miss,5753,2516,10899,13415,55,1
flush,hit,5753,258,536,794,0,1
flush,miss,5754,2366,10830,13196,55,1
flush,hit,5754,254,523,777,0,1
flush,miss,5755,2500,11007,13507,56,1
flush,hit,5755,260,549,809,0,1
flush,miss,5756,2404,11065,13469,56,1
flush,hit,5756,255,525,780,0,1
flush,miss,5757,2505,11012,13517,56,1
flush,hit,5757,262,539,801,0,1
flush,miss,5758,2363,10976,13339,56,1
flush,hit,5758,255,522,777,0,1
flush,miss,5759,2517,11022,13539,56,1
flush,hit,5759,256,551,807,0,1
flush,miss,5760,2379,11481,13860,59,1
flush,hit,5760,256,529,785,0,1
flush,miss,5761,2464,11046,13510,56,1
flush,hit,5761,254,549,803,0,1
flush,miss,5762,2402,11239,13641,57,1
flush,hit,5762,266,535,801,0,1
flush,miss,5763,2510,10897,13407,55,1
flush,hit,5763,263,543,806,0,1
flush,miss,5764,2388,11039,13427,56,1
flush,hit,5764,252,529,781,0,1
