mode,state,trial,classify_ns,cleanup_ns,full_cycle_ns,polls,cleanup_ok
dontcache,hit,6261,259,611,870,0,1
dontcache,miss,6262,3336,16734,20070,53,1
dontcache,hit,6262,690,664,1354,0,1
dontcache,miss,6263,3520,11969,15489,62,1
dontcache,hit,6263,252,553,805,0,1
dontcache,miss,6264,2516,11905,14421,63,1
dontcache,hit,6264,262,560,822,0,1
dontcache,miss,6265,3220,13295,16515,63,1
dontcache,hit,6265,254,1470,1724,0,1
dontcache,miss,6266,2682,12562,15244,67,1
dontcache,hit,6266,293,907,1200,0,1
dontcache,miss,6267,2560,16944,19504,63,1
dontcache,hit,6267,268,570,838,0,1
dontcache,miss,6268,2608,11458,14066,60,1
dontcache,hit,6268,257,785,1042,0,1
dontcache,miss,6269,2734,13574,16308,73,1
dontcache,hit,6269,257,919,1176,0,1
dontcache,miss,6270,2488,18242,20730,98,1
dontcache,hit,6270,259,565,824,0,1
dontcache,miss,6271,2516,11213,13729,59,1
dontcache,hit,6271,255,561,816,0,1
dontcache,miss,6272,3262,11962,15224,61,1
dontcache,hit,6272,255,984,1239,0,1
dontcache,miss,6273,2883,11899,14782,63,1
dontcache,hit,6273,328,802,1130,0,1
dontcache,miss,6274,2370,11555,13925,60,1
dontcache,hit,6274,266,590,856,0,1
dontcache,miss,6275,2522,16992,19514,93,1
dontcache,hit,6275,261,860,1121,0,1
dontcache,miss,6276,2233,13210,15443,39,1
dontcache,hit,6276,257,637,894,0,1
dontcache,miss,6277,2722,12349,15071,65,1
dontcache,hit,6277,256,579,835,0,1
dontcache,miss,6278,2889,10979,13868,58,1
dontcache,hit,6278,316,770,1086,0,1
dontcache,miss,6279,2500,17627,20127,97,1
dontcache,hit,6279,258,576,834,0,1
dontcache,miss,6280,2109,13061,15170,67,1
dontcache,hit,6280,280,559,839,0,1
dontcache,miss,6281,2486,17826,20312,98,1
dontcache,hit,6281,266,609,875,0,1
dontcache,miss,6282,2265,14217,16482,77,1
dontcache,hit,6282,261,628,889,0,1
dontcache,miss,6283,2699,17981,20680,99,1
dontcache,hit,6283,467,574,1041,0,1
dontcache,miss,6284,2403,19472,21875,79,1
dontcache,hit,6284,272,838,1110,0,1
dontcache,miss,6285,3824,17982,21806,98,1
dontcache,hit,6285,251,571,822,0,1
dontcache,miss,6286,2505,13389,15894,72,1
dontcache,hit,6286,267,563,830,0,1
dontcache,miss,6287,2730,19354,22084,107,1
dontcache,hit,6287,251,559,810,0,1
dontcache,miss,6288,2292,12319,14611,66,1
dontcache,hit,6288,254,520,774,0,1
dontcache,miss,6289,3869,20768,24637,91,1
dontcache,hit,6289,258,626,884,0,1
dontcache,miss,6290,2597,15540,18137,85,1
dontcache,hit,6290,267,606,873,0,1
dontcache,miss,6291,2635,22665,25300,97,1
dontcache,hit,6291,260,539,799,0,1
dontcache,miss,6292,3668,16586,20254,90,1
dontcache,hit,6292,262,641,903,0,1
dontcache,miss,6293,2504,23303,25807,130,1
dontcache,hit,6293,255,570,825,0,1
dontcache,miss,6294,2118,14642,16760,79,1
dontcache,hit,6294,1614,560,2174,0,1
dontcache,miss,6295,2994,16480,19474,88,1
dontcache,hit,6295,340,1084,1424,0,1
dontcache,miss,6296,4116,21287,25403,85,1
dontcache,hit,6296,1551,1700,3251,0,1
dontcache,miss,6297,4476,16509,20985,89,1
dontcache,hit,6297,347,1273,1620,0,1
dontcache,miss,6298,2343,16542,18885,89,1
dontcache,hit,6298,277,878,1155,0,1
dontcache,miss,6299,2803,20946,23749,115,1
dontcache,hit,6299,322,675,997,0,1
dontcache,miss,6300,4055,22106,26161,120,1
dontcache,hit,6300,331,1164,1495,0,1
dontcache,miss,6301,2606,22145,24751,122,1
dontcache,hit,6301,262,627,889,0,1
dontcache,miss,6302,2488,16872,19360,91,1
dontcache,hit,6302,260,630,890,0,1
dontcache,miss,6303,2512,23240,25752,126,1
dontcache,hit,6303,257,566,823,0,1
dontcache,miss,6304,2926,14618,17544,78,1
dontcache,hit,6304,259,556,815,0,1
dontcache,miss,6305,2513,18141,20654,99,1
dontcache,hit,6305,255,573,828,0,1
dontcache,miss,6306,2457,17974,20431,64,1
dontcache,hit,6306,280,613,893,0,1
dontcache,miss,6307,3031,17294,20325,94,1
dontcache,hit,6307,255,662,917,0,1
dontcache,miss,6308,2854,15822,18676,83,1
dontcache,hit,6308,257,577,834,0,1
dontcache,miss,6309,3427,17112,20539,92,1
dontcache,hit,6309,254,1168,1422,0,1
dontcache,miss,6310,3111,13709,16820,73,1
dontcache,hit,6310,258,783,1041,0,1
dontcache,miss,6311,2345,20641,22986,86,1
dontcache,hit,6311,961,656,1617,0,1
dontcache,miss,6312,2560,17311,19871,95,1
dontcache,hit,6312,277,865,1142,0,1
dontcache,miss,6313,3072,15808,18880,86,1
dontcache,hit,6313,255,656,911,0,1
dontcache,miss,6314,2686,16685,19371,91,1
dontcache,hit,6314,258,644,902,0,1
dontcache,miss,6315,2503,15797,18300,83,1
dontcache,hit,6315,254,950,1204,0,1
dontcache,miss,6316,2915,25374,28289,136,1
dontcache,hit,6316,261,729,990,0,1
dontcache,miss,6317,3267,15699,18966,82,1
dontcache,hit,6317,746,985,1731,0,1
dontcache,miss,6318,2480,12302,14782,65,1
dontcache,hit,6318,260,579,839,0,1
dontcache,miss,6319,2667,11092,13759,58,1
dontcache,hit,6319,397,887,1284,0,1
dontcache,miss,6320,2318,11479,13797,59,1
dontcache,hit,6320,272,627,899,0,1
dontcache,miss,6321,3169,11947,15116,61,1
dontcache,hit,6321,273,744,1017,0,1
dontcache,miss,6322,2319,12722,15041,64,1
dontcache,hit,6322,325,846,1171,0,1
dontcache,miss,6323,2542,11177,13719,58,1
dontcache,hit,6323,261,957,1218,0,1
dontcache,miss,6324,2772,11398,14170,60,1
dontcache,hit,6324,275,560,835,0,1
dontcache,miss,6325,2563,11733,14296,61,1
dontcache,hit,6325,260,555,815,0,1
dontcache,miss,6326,2577,11548,14125,59,1
dontcache,hit,6326,262,702,964,0,1
dontcache,miss,6327,2736,12151,14887,64,1
dontcache,hit,6327,261,840,1101,0,1
dontcache,miss,6328,2332,12821,15153,43,1
dontcache,hit,6328,280,619,899,0,1
dontcache,miss,6329,2784,12172,14956,62,1
dontcache,hit,6329,252,923,1175,0,1
dontcache,miss,6330,2438,11637,14075,62,1
dontcache,hit,6330,256,683,939,0,1
dontcache,miss,6331,2606,10974,13580,58,1
dontcache,hit,6331,255,542,797,0,1
dontcache,miss,6332,2367,10637,13004,56,1
dontcache,hit,6332,259,548,807,0,1
dontcache,miss,6333,2516,12444,14960,42,1
dontcache,hit,6333,255,545,800,0,1
dontcache,miss,6334,2492,10802,13294,57,1
dontcache,hit,6334,266,606,872,0,1
dontcache,miss,6335,2471,10822,13293,56,1
dontcache,hit,6335,256,585,841,0,1
dontcache,miss,6336,2299,10669,12968,56,1
dontcache,hit,6336,260,567,827,0,1
dontcache,miss,6337,2486,10664,13150,56,1
dontcache,hit,6337,254,573,827,0,1
dontcache,miss,6338,2251,10631,12882,56,1
dontcache,hit,6338,258,558,816,0,1
dontcache,miss,6339,2754,10537,13291,55,1
dontcache,hit,6339,315,769,1084,0,1
dontcache,miss,6340,2323,10684,13007,56,1
dontcache,hit,6340,289,694,983,0,1
dontcache,miss,6341,2493,11074,13567,58,1
dontcache,hit,6341,257,597,854,0,1
dontcache,miss,6342,2340,11444,13784,60,1
dontcache,hit,6342,273,570,843,0,1
dontcache,miss,6343,2534,11079,13613,58,1
dontcache,hit,6343,257,568,825,0,1
dontcache,miss,6344,2321,11155,13476,59,1
dontcache,hit,6344,345,823,1168,0,1
dontcache,miss,6345,2548,10774,13322,56,1
dontcache,hit,6345,259,613,872,0,1
dontcache,miss,6346,2306,11180,13486,59,1
dontcache,hit,6346,263,572,835,0,1
dontcache,miss,6347,2513,11074,13587,58,1
dontcache,hit,6347,275,571,846,0,1
dontcache,miss,6348,2324,10959,13283,46,1
dontcache,hit,6348,262,1492,1754,0,1
dontcache,miss,6349,2505,11084,13589,58,1
dontcache,hit,6349,257,567,824,0,1
dontcache,miss,6350,2310,15498,17808,57,1
dontcache,hit,6350,271,646,917,0,1
dontcache,miss,6351,2452,12173,14625,33,1
dontcache,hit,6351,250,588,838,0,1
dontcache,miss,6352,2536,10887,13423,57,1
dontcache,hit,6352,257,583,840,0,1
dontcache,miss,6353,2528,11049,13577,58,1
dontcache,hit,6353,261,561,822,0,1
dontcache,miss,6354,2335,11153,13488,59,1
dontcache,hit,6354,257,553,810,0,1
dontcache,miss,6355,2485,15942,18427,52,1
dontcache,hit,6355,317,572,889,0,1
dontcache,miss,6356,2663,10696,13359,56,1
dontcache,hit,6356,272,629,901,0,1
dontcache,miss,6357,2538,10879,13417,57,1
dontcache,hit,6357,260,551,811,0,1
dontcache,miss,6358,2310,10868,13178,57,1
dontcache,hit,6358,256,552,808,0,1
dontcache,miss,6359,2515,10515,13030,55,1
dontcache,hit,6359,253,551,804,0,1
dontcache,miss,6360,2355,10633,12988,56,1
dontcache,hit,6360,256,536,792,0,1
dontcache,miss,6361,2794,10737,13531,56,1
dontcache,hit,6361,318,828,1146,0,1
dontcache,miss,6362,2309,10894,13203,57,1
dontcache,hit,6362,264,584,848,0,1
dontcache,miss,6363,2512,10705,13217,56,1
dontcache,hit,6363,258,564,822,0,1
dontcache,miss,6364,2346,10657,13003,56,1
dontcache,hit,6364,257,546,803,0,1
dontcache,miss,6365,2531,9580,12111,49,1
dontcache,hit,6365,258,552,810,0,1
dontcache,miss,6366,2400,10469,12869,55,1
dontcache,hit,6366,321,809,1130,0,1
dontcache,miss,6367,2516,10686,13202,56,1
dontcache,hit,6367,259,632,891,0,1
dontcache,miss,6368,2322,10696,13018,56,1
dontcache,hit,6368,262,541,803,0,1
dontcache,miss,6369,2515,10725,13240,56,1
dontcache,hit,6369,261,550,811,0,1
dontcache,miss,6370,2408,10821,13229,57,1
dontcache,hit,6370,259,554,813,0,1
dontcache,miss,6371,2549,10695,13244,56,1
dontcache,hit,6371,259,544,803,0,1
dontcache,miss,6372,2375,19867,22242,53,1
dontcache,hit,6372,259,716,975,0,1
dontcache,miss,6373,2527,11251,13778,59,1
dontcache,hit,6373,257,592,849,0,1
dontcache,miss,6374,2352,11007,13359,58,1
dontcache,hit,6374,259,584,843,0,1
dontcache,miss,6375,2534,11028,13562,58,1
dontcache,hit,6375,254,574,828,0,1
dontcache,miss,6376,2339,10671,13010,56,1
dontcache,hit,6376,256,559,815,0,1
dontcache,miss,6377,2572,12640,15212,43,1
dontcache,hit,6377,251,565,816,0,1
dontcache,miss,6378,2508,10871,13379,57,1
dontcache,hit,6378,257,626,883,0,1
dontcache,miss,6379,2519,10681,13200,56,1
dontcache,hit,6379,253,569,822,0,1
dontcache,miss,6380,2369,10651,13020,56,1
dontcache,hit,6380,255,573,828,0,1
dontcache,miss,6381,2514,10654,13168,56,1
dontcache,hit,6381,251,572,823,0,1
dontcache,miss,6382,2333,10849,13182,57,1
dontcache,hit,6382,255,581,836,0,1
dontcache,miss,6383,3168,10576,13744,55,1
dontcache,hit,6383,721,974,1695,0,1
dontcache,miss,6384,2476,10827,13303,57,1
dontcache,hit,6384,258,599,857,0,1
dontcache,miss,6385,2485,10840,13325,57,1
dontcache,hit,6385,260,586,846,0,1
dontcache,miss,6386,2328,11105,13433,59,1
dontcache,hit,6386,264,563,827,0,1
dontcache,miss,6387,2551,10641,13192,56,1
dontcache,hit,6387,261,569,830,0,1
dontcache,miss,6388,2360,11479,13839,61,1
dontcache,hit,6388,330,772,1102,0,1
dontcache,miss,6389,2532,10877,13409,57,1
dontcache,hit,6389,258,649,907,0,1
dontcache,miss,6390,2340,10616,12956,56,1
dontcache,hit,6390,262,596,858,0,1
dontcache,miss,6391,2541,11050,13591,58,1
dontcache,hit,6391,257,562,819,0,1
dontcache,miss,6392,2358,10602,12960,56,1
dontcache,hit,6392,261,569,830,0,1
dontcache,miss,6393,2547,10867,13414,57,1
dontcache,hit,6393,260,560,820,0,1
dontcache,miss,6394,2354,12319,14673,42,1
dontcache,hit,6394,261,640,901,0,1
dontcache,miss,6395,2513,10823,13336,57,1
dontcache,hit,6395,255,575,830,0,1
dontcache,miss,6396,2373,10610,12983,56,1
dontcache,hit,6396,255,561,816,0,1
dontcache,miss,6397,2520,10546,13066,55,1
dontcache,hit,6397,265,568,833,0,1
dontcache,miss,6398,2380,10702,13082,56,1
dontcache,hit,6398,254,562,816,0,1
dontcache,miss,6399,2536,12427,14963,42,1
dontcache,hit,6399,254,548,802,0,1
dontcache,miss,6400,2447,10460,12907,55,1
dontcache,hit,6400,259,745,1004,0,1
dontcache,miss,6401,2559,11070,13629,58,1
dontcache,hit,6401,254,574,828,0,1
dontcache,miss,6402,2819,11026,13845,57,1
dontcache,hit,6402,323,636,959,0,1
dontcache,miss,6403,3115,14156,17271,42,1
dontcache,hit,6403,256,575,831,0,1
dontcache,miss,6404,2803,11203,14006,59,1
dontcache,hit,6404,258,678,936,0,1
dontcache,miss,6405,3541,15682,19223,84,1
dontcache,hit,6405,614,1494,2108,0,1
dontcache,miss,6406,2361,11619,13980,62,1
dontcache,hit,6406,255,617,872,0,1
dontcache,miss,6407,2531,10565,13096,55,1
dontcache,hit,6407,272,596,868,0,1
dontcache,miss,6408,2286,11119,13405,59,1
dontcache,hit,6408,258,596,854,0,1
dontcache,miss,6409,2482,10703,13185,56,1
dontcache,hit,6409,255,582,837,0,1
dontcache,miss,6410,2300,11687,13987,62,1
dontcache,hit,6410,331,824,1155,0,1
dontcache,miss,6411,2571,10713,13284,56,1
dontcache,hit,6411,249,626,875,0,1
dontcache,miss,6412,2335,10786,13121,57,1
dontcache,hit,6412,257,566,823,0,1
dontcache,miss,6413,2538,10821,13359,57,1
dontcache,hit,6413,256,568,824,0,1
dontcache,miss,6414,6296,10804,17100,57,1
dontcache,hit,6414,256,578,834,0,1
dontcache,miss,6415,2500,10634,13134,56,1
dontcache,hit,6415,259,579,838,0,1
dontcache,miss,6416,2371,12883,15254,43,1
dontcache,hit,6416,261,659,920,0,1
dontcache,miss,6417,2533,10520,13053,55,1
dontcache,hit,6417,253,558,811,0,1
dontcache,miss,6418,2379,10451,12830,55,1
dontcache,hit,6418,254,576,830,0,1
dontcache,miss,6419,2534,9888,12422,51,1
dontcache,hit,6419,251,557,808,0,1
dontcache,miss,6420,2339,10496,12835,55,1
dontcache,hit,6420,260,572,832,0,1
dontcache,miss,6421,2508,12570,15078,43,1
dontcache,hit,6421,248,560,808,0,1
dontcache,miss,6422,2499,10545,13044,55,1
dontcache,hit,6422,262,612,874,0,1
dontcache,miss,6423,2537,10735,13272,56,1
dontcache,hit,6423,261,568,829,0,1
dontcache,miss,6424,2352,10678,13030,56,1
dontcache,hit,6424,251,558,809,0,1
dontcache,miss,6425,2491,10619,13110,56,1
dontcache,hit,6425,250,546,796,0,1
dontcache,miss,6426,2409,10411,12820,55,1
dontcache,hit,6426,257,553,810,0,1
dontcache,miss,6427,2769,10592,13361,55,1
dontcache,hit,6427,322,801,1123,0,1
dontcache,miss,6428,2429,10500,12929,55,1
dontcache,hit,6428,254,580,834,0,1
dontcache,miss,6429,2561,10506,13067,55,1
dontcache,hit,6429,262,563,825,0,1
dontcache,miss,6430,2418,10624,13042,56,1
dontcache,hit,6430,262,547,809,0,1
dontcache,miss,6431,2518,10536,13054,55,1
dontcache,hit,6431,260,552,812,0,1
dontcache,miss,6432,2321,10441,12762,55,1
dontcache,hit,6432,319,811,1130,0,1
dontcache,miss,6433,2563,10552,13115,55,1
dontcache,hit,6433,259,615,874,0,1
dontcache,miss,6434,2386,10521,12907,55,1
dontcache,hit,6434,306,710,1016,0,1
dontcache,miss,6435,2557,11319,13876,60,1
dontcache,hit,6435,262,597,859,0,1
dontcache,miss,6436,2380,11395,13775,60,1
dontcache,hit,6436,259,649,908,0,1
dontcache,miss,6437,2546,10843,13389,57,1
dontcache,hit,6437,257,567,824,0,1
dontcache,miss,6438,2372,12869,15241,43,1
dontcache,hit,6438,255,641,896,0,1
dontcache,miss,6439,2472,11497,13969,60,1
dontcache,hit,6439,255,565,820,0,1
dontcache,miss,6440,2260,10664,12924,56,1
dontcache,hit,6440,257,576,833,0,1
dontcache,miss,6441,2513,11006,13519,58,1
dontcache,hit,6441,255,561,816,0,1
dontcache,miss,6442,2366,10662,13028,56,1
dontcache,hit,6442,257,557,814,0,1
dontcache,miss,6443,3006,13710,16716,40,1
dontcache,hit,6443,257,560,817,0,1
dontcache,miss,6444,3576,14443,18019,67,1
dontcache,hit,6444,608,872,1480,0,1
dontcache,miss,6445,5436,15043,20479,74,1
dontcache,hit,6445,1474,1306,2780,0,1
dontcache,miss,6446,3249,18621,21870,100,1
dontcache,hit,6446,258,681,939,0,1
dontcache,miss,6447,2595,17546,20141,95,1
dontcache,hit,6447,253,567,820,0,1
dontcache,miss,6448,3956,13322,17278,69,1
dontcache,hit,6448,1250,1954,3204,0,1
dontcache,miss,6449,3568,13299,16867,69,1
dontcache,hit,6449,330,803,1133,0,1
dontcache,miss,6450,2484,13522,16006,71,1
dontcache,hit,6450,255,608,863,0,1
dontcache,miss,6451,2800,17311,20111,95,1
dontcache,hit,6451,258,591,849,0,1
dontcache,miss,6452,2349,16817,19166,92,1
dontcache,hit,6452,260,559,819,0,1
dontcache,miss,6453,2605,12728,15333,68,1
dontcache,hit,6453,260,577,837,0,1
dontcache,miss,6454,2343,13854,16197,75,1
dontcache,hit,6454,381,778,1159,0,1
dontcache,miss,6455,2790,12132,14922,64,1
dontcache,hit,6455,259,844,1103,0,1
dontcache,miss,6456,2337,11700,14037,62,1
dontcache,hit,6456,404,685,1089,0,1
dontcache,miss,6457,4061,11816,15877,61,1
dontcache,hit,6457,258,560,818,0,1
dontcache,miss,6458,2638,11115,13753,59,1
dontcache,hit,6458,260,576,836,0,1
dontcache,miss,6459,2517,11567,14084,60,1
dontcache,hit,6459,254,562,816,0,1
dontcache,miss,6460,2376,15418,17794,56,1
dontcache,hit,6460,275,644,919,0,1
dontcache,miss,6461,3393,11960,15353,64,1
dontcache,hit,6461,321,750,1071,0,1
dontcache,miss,6462,2662,13752,16414,70,1
dontcache,hit,6462,258,842,1100,0,1
dontcache,miss,6463,2515,13345,15860,63,1
dontcache,hit,6463,267,572,839,0,1
dontcache,miss,6464,2492,17857,20349,97,1
dontcache,hit,6464,261,572,833,0,1
dontcache,miss,6465,3185,13965,17150,47,1
dontcache,hit,6465,255,580,835,0,1
dontcache,miss,6466,2460,11637,14097,62,1
dontcache,hit,6466,269,663,932,0,1
dontcache,miss,6467,2521,10813,13334,56,1
dontcache,hit,6467,257,564,821,0,1
dontcache,miss,6468,2371,13186,15557,71,1
dontcache,hit,6468,277,559,836,0,1
dontcache,miss,6469,2623,11729,14352,62,1
dontcache,hit,6469,253,579,832,0,1
dontcache,miss,6470,2321,10938,13259,57,1
dontcache,hit,6470,258,574,832,0,1
dontcache,miss,6471,3547,12882,16429,68,1
dontcache,hit,6471,405,985,1390,0,1
dontcache,miss,6472,2412,11423,13835,60,1
dontcache,hit,6472,262,621,883,0,1
dontcache,miss,6473,3017,10545,13562,55,1
dontcache,hit,6473,254,647,901,0,1
dontcache,miss,6474,2481,12011,14492,63,1
dontcache,hit,6474,257,550,807,0,1
dontcache,miss,6475,2715,11028,13743,58,1
dontcache,hit,6475,258,547,805,0,1
dontcache,miss,6476,2858,11169,14027,59,1
dontcache,hit,6476,573,799,1372,0,1
dontcache,miss,6477,2940,11443,14383,60,1
dontcache,hit,6477,258,593,851,0,1
dontcache,miss,6478,3129,10943,14072,57,1
dontcache,hit,6478,272,563,835,0,1
dontcache,miss,6479,2559,12384,14943,63,1
dontcache,hit,6479,255,538,793,0,1
dontcache,miss,6480,2401,10765,13166,57,1
dontcache,hit,6480,261,555,816,0,1
dontcache,miss,6481,2524,12969,15493,69,1
dontcache,hit,6481,259,540,799,0,1
dontcache,miss,6482,2359,14500,16859,53,1
dontcache,hit,6482,268,635,903,0,1
dontcache,miss,6483,2662,11332,13994,60,1
dontcache,hit,6483,253,568,821,0,1
dontcache,miss,6484,2431,11121,13552,59,1
dontcache,hit,6484,257,569,826,0,1
dontcache,miss,6485,2851,11064,13915,58,1
dontcache,hit,6485,253,557,810,0,1
dontcache,miss,6486,2386,10822,13208,57,1
dontcache,hit,6486,257,553,810,0,1
dontcache,miss,6487,2549,13504,16053,48,1
dontcache,hit,6487,253,553,806,0,1
dontcache,miss,6488,2733,10838,13571,57,1
dontcache,hit,6488,267,605,872,0,1
dontcache,miss,6489,2564,12180,14744,64,1
dontcache,hit,6489,251,555,806,0,1
dontcache,miss,6490,2349,11208,13557,59,1
dontcache,hit,6490,306,680,986,0,1
dontcache,miss,6491,2509,12048,14557,61,1
dontcache,hit,6491,254,582,836,0,1
dontcache,miss,6492,2640,12956,15596,68,1
dontcache,hit,6492,255,841,1096,0,1
dontcache,miss,6493,3029,12359,15388,38,1
dontcache,hit,6493,347,832,1179,0,1
dontcache,miss,6494,3383,16108,19491,41,1
dontcache,hit,6494,1915,3638,5553,0,1
dontcache,miss,6495,14123,14232,28355,36,1
dontcache,hit,6495,940,3261,4201,0,1
dontcache,miss,6496,4857,14308,19165,54,1
dontcache,hit,6496,430,742,1172,0,1
dontcache,miss,6497,12910,7048,19958,12,1
dontcache,hit,6497,509,1173,1682,0,1
dontcache,miss,6498,6209,11254,17463,38,1
dontcache,hit,6498,354,986,1340,0,1
dontcache,miss,6499,3972,12384,16356,46,1
dontcache,hit,6499,320,1036,1356,0,1
dontcache,miss,6500,5167,12749,17916,45,1
dontcache,hit,6500,475,869,1344,0,1
dontcache,miss,6501,3634,14444,18078,46,1
dontcache,hit,6501,463,985,1448,0,1
dontcache,miss,6502,5132,12487,17619,39,1
dontcache,hit,6502,409,1470,1879,0,1
dontcache,miss,6503,5731,10744,16475,40,1
dontcache,hit,6503,336,831,1167,0,1
dontcache,miss,6504,3505,12568,16073,47,1
dontcache,hit,6504,310,818,1128,0,1
dontcache,miss,6505,3790,11207,14997,42,1
dontcache,hit,6505,388,793,1181,0,1
dontcache,miss,6506,3239,11394,14633,39,1
dontcache,hit,6506,453,1179,1632,0,1
dontcache,miss,6507,4630,11322,15952,39,1
dontcache,hit,6507,404,998,1402,0,1
dontcache,miss,6508,3604,11316,14920,35,1
dontcache,hit,6508,687,1040,1727,0,1
dontcache,miss,6509,4341,11129,15470,39,1
dontcache,hit,6509,442,948,1390,0,1
dontcache,miss,6510,5839,13299,19138,35,1
dontcache,hit,6510,432,1043,1475,0,1
dontcache,miss,6511,3998,11159,15157,35,1
dontcache,hit,6511,561,1074,1635,0,1
dontcache,miss,6512,3695,11006,14701,40,1
dontcache,hit,6512,294,911,1205,0,1
dontcache,miss,6513,8081,11926,20007,55,1
dontcache,hit,6513,259,611,870,0,1
dontcache,miss,6514,2927,11405,14332,60,1
dontcache,hit,6514,260,953,1213,0,1
dontcache,miss,6515,2533,11115,13648,58,1
dontcache,hit,6515,258,596,854,0,1
dontcache,miss,6516,2293,10679,12972,56,1
dontcache,hit,6516,259,583,842,0,1
dontcache,miss,6517,2485,10656,13141,56,1
dontcache,hit,6517,258,573,831,0,1
dontcache,miss,6518,2312,10820,13132,57,1
dontcache,hit,6518,260,563,823,0,1
dontcache,miss,6519,2543,10818,13361,57,1
dontcache,hit,6519,263,577,840,0,1
dontcache,miss,6520,2302,10976,13278,58,1
dontcache,hit,6520,266,571,837,0,1
dontcache,miss,6521,2514,10558,13072,55,1
dontcache,hit,6521,259,583,842,0,1
dontcache,miss,6522,2329,10451,12780,55,1
dontcache,hit,6522,263,581,844,0,1
dontcache,miss,6523,2502,11099,13601,58,1
dontcache,hit,6523,266,566,832,0,1
dontcache,miss,6524,2334,10689,13023,56,1
dontcache,hit,6524,263,571,834,0,1
dontcache,miss,6525,2663,10813,13476,56,1
dontcache,hit,6525,285,660,945,0,1
dontcache,miss,6526,2300,10629,12929,56,1
dontcache,hit,6526,260,576,836,0,1
dontcache,miss,6527,2512,10711,13223,56,1
dontcache,hit,6527,256,546,802,0,1
dontcache,miss,6528,2328,10515,12843,55,1
dontcache,hit,6528,263,551,814,0,1
dontcache,miss,6529,2506,10772,13278,56,1
dontcache,hit,6529,254,557,811,0,1
dontcache,miss,6530,2331,10518,12849,55,1
dontcache,hit,6530,258,557,815,0,1
dontcache,miss,6531,2523,10654,13177,56,1
dontcache,hit,6531,259,554,813,0,1
dontcache,miss,6532,2313,10465,12778,55,1
dontcache,hit,6532,256,551,807,0,1
dontcache,miss,6533,2504,10509,13013,55,1
dontcache,hit,6533,259,557,816,0,1
dontcache,miss,6534,2301,10654,12955,56,1
dontcache,hit,6534,261,558,819,0,1
dontcache,miss,6535,2512,10816,13328,56,1
dontcache,hit,6535,259,557,816,0,1
dontcache,miss,6536,2312,10470,12782,55,1
dontcache,hit,6536,268,556,824,0,1
dontcache,miss,6537,2538,10485,13023,55,1
dontcache,hit,6537,257,562,819,0,1
dontcache,miss,6538,2306,10526,12832,55,1
dontcache,hit,6538,261,544,805,0,1
dontcache,miss,6539,2470,10621,13091,56,1
dontcache,hit,6539,266,566,832,0,1
dontcache,miss,6540,2337,10507,12844,55,1
dontcache,hit,6540,260,537,797,0,1
dontcache,miss,6541,2532,10515,13047,55,1
dontcache,hit,6541,258,553,811,0,1
dontcache,miss,6542,2317,10457,12774,55,1
dontcache,hit,6542,264,558,822,0,1
dontcache,miss,6543,2505,10749,13254,56,1
dontcache,hit,6543,257,557,814,0,1
dontcache,miss,6544,2310,10468,12778,55,1
dontcache,hit,6544,259,551,810,0,1
dontcache,miss,6545,4310,11160,15470,35,1
dontcache,hit,6545,465,957,1422,0,1
dontcache,miss,6546,8733,11836,20569,38,1
dontcache,hit,6546,323,886,1209,0,1
dontcache,miss,6547,3881,11299,15180,36,1
dontcache,hit,6547,391,883,1274,0,1
dontcache,miss,6548,4055,10957,15012,33,1
dontcache,hit,6548,316,868,1184,0,1
dontcache,miss,6549,2497,10773,13270,56,1
dontcache,hit,6549,270,606,876,0,1
dontcache,miss,6550,2343,10696,13039,56,1
dontcache,hit,6550,259,575,834,0,1
dontcache,miss,6551,2547,10474,13021,55,1
dontcache,hit,6551,261,582,843,0,1
dontcache,miss,6552,2410,10664,13074,56,1
dontcache,hit,6552,260,570,830,0,1
dontcache,miss,6553,2567,10805,13372,51,1
dontcache,hit,6553,261,2153,2414,0,1
dontcache,miss,6554,2332,10808,13140,57,1
dontcache,hit,6554,265,589,854,0,1
dontcache,miss,6555,2544,10459,13003,55,1
dontcache,hit,6555,272,586,858,0,1
dontcache,miss,6556,2384,10606,12990,56,1
dontcache,hit,6556,264,572,836,0,1
dontcache,miss,6557,2540,10621,13161,56,1
dontcache,hit,6557,285,636,921,0,1
dontcache,miss,6558,2376,10634,13010,56,1
dontcache,hit,6558,260,563,823,0,1
dontcache,miss,6559,2486,9631,12117,50,1
dontcache,hit,6559,261,563,824,0,1
dontcache,miss,6560,2337,9433,11770,49,1
dontcache,hit,6560,257,556,813,0,1
dontcache,miss,6561,2498,10659,13157,56,1
dontcache,hit,6561,259,555,814,0,1
dontcache,miss,6562,2326,10602,12928,56,1
dontcache,hit,6562,258,558,816,0,1
dontcache,miss,6563,2506,10468,12974,55,1
dontcache,hit,6563,258,563,821,0,1
dontcache,miss,6564,2318,10624,12942,56,1
dontcache,hit,6564,260,551,811,0,1
dontcache,miss,6565,2471,10559,13030,55,1
dontcache,hit,6565,257,555,812,0,1
dontcache,miss,6566,2354,10650,13004,56,1
dontcache,hit,6566,262,565,827,0,1
dontcache,miss,6567,2508,10914,13422,57,1
dontcache,hit,6567,260,557,817,0,1
dontcache,miss,6568,2319,10596,12915,56,1
dontcache,hit,6568,261,555,816,0,1
