mode,state,trial,classify_ns,cleanup_ns,full_cycle_ns,polls,cleanup_ok
reference,miss,4788,203,18,221,0,1
reference,hit,4788,278,481,759,0,1
reference,miss,4789,222,17,239,0,1
reference,hit,4789,280,583,863,0,1
reference,miss,4790,204,17,221,0,1
reference,hit,4790,277,483,760,0,1
reference,miss,4791,220,17,237,0,1
reference,hit,4791,281,483,764,0,1
reference,miss,4792,204,19,223,0,1
reference,hit,4792,276,479,755,0,1
reference,miss,4793,218,19,237,0,1
reference,hit,4793,280,494,774,0,1
reference,miss,4794,206,18,224,0,1
reference,hit,4794,271,488,759,0,1
reference,miss,4795,219,18,237,0,1
reference,hit,4795,275,484,759,0,1
reference,miss,4796,203,18,221,0,1
reference,hit,4796,328,560,888,0,1
reference,miss,4797,217,18,235,0,1
reference,hit,4797,290,488,778,0,1
reference,miss,4798,204,18,222,0,1
reference,hit,4798,286,483,769,0,1
reference,miss,4799,215,18,233,0,1
reference,hit,4799,280,482,762,0,1
reference,miss,4800,209,18,227,0,1
reference,hit,4800,281,485,766,0,1
reference,miss,4801,219,19,238,0,1
reference,hit,4801,276,475,751,0,1
reference,miss,4802,209,17,226,0,1
reference,hit,4802,278,502,780,0,1
reference,miss,4803,217,19,236,0,1
reference,hit,4803,360,506,866,0,1
reference,miss,4804,209,18,227,0,1
reference,hit,4804,279,500,779,0,1
reference,miss,4805,221,18,239,0,1
reference,hit,4805,341,646,987,0,1
reference,miss,4806,210,17,227,0,1
reference,hit,4806,283,494,777,0,1
reference,miss,4807,217,19,236,0,1
reference,hit,4807,287,497,784,0,1
reference,miss,4808,209,18,227,0,1
reference,hit,4808,291,488,779,0,1
reference,miss,4809,218,18,236,0,1
reference,hit,4809,281,491,772,0,1
reference,miss,4810,206,17,223,0,1
reference,hit,4810,283,492,775,0,1
reference,miss,4811,220,18,238,0,1
reference,hit,4811,286,484,770,0,1
reference,miss,4812,204,1121,1325,0,1
reference,hit,4812,301,1255,1556,0,1
reference,miss,4813,218,18,236,0,1
reference,hit,4813,287,484,771,0,1
reference,miss,4814,208,18,226,0,1
reference,hit,4814,281,486,767,0,1
reference,miss,4815,218,18,236,0,1
reference,hit,4815,281,499,780,0,1
reference,miss,4816,204,18,222,0,1
reference,hit,4816,284,479,763,0,1
reference,miss,4817,218,18,236,0,1
reference,hit,4817,280,487,767,0,1
reference,miss,4818,205,19,224,0,1
reference,hit,4818,286,484,770,0,1
reference,miss,4819,218,18,236,0,1
reference,hit,4819,282,482,764,0,1
reference,miss,4820,208,16,224,0,1
reference,hit,4820,285,495,780,0,1
reference,miss,4821,217,18,235,0,1
reference,hit,4821,279,488,767,0,1
reference,miss,4822,208,17,225,0,1
reference,hit,4822,285,481,766,0,1
reference,miss,4823,218,17,235,0,1
reference,hit,4823,282,489,771,0,1
reference,miss,4824,202,17,219,0,1
reference,hit,4824,285,480,765,0,1
reference,miss,4825,216,17,233,0,1
reference,hit,4825,279,486,765,0,1
reference,miss,4826,210,17,227,0,1
reference,hit,4826,285,482,767,0,1
reference,miss,4827,220,17,237,0,1
reference,hit,4827,334,643,977,0,1
reference,miss,4828,208,18,226,0,1
reference,hit,4828,276,503,779,0,1
reference,miss,4829,217,17,234,0,1
reference,hit,4829,290,484,774,0,1
reference,miss,4830,204,18,222,0,1
reference,hit,4830,280,480,760,0,1
reference,miss,4831,217,18,235,0,1
reference,hit,4831,283,508,791,0,1
reference,miss,4832,206,18,224,0,1
reference,hit,4832,279,487,766,0,1
reference,miss,4833,215,18,233,0,1
reference,hit,4833,281,479,760,0,1
reference,miss,4834,205,17,222,0,1
reference,hit,4834,286,478,764,0,1
reference,miss,4835,220,17,237,0,1
reference,hit,4835,281,473,754,0,1
reference,miss,4836,207,17,224,0,1
reference,hit,4836,284,491,775,0,1
reference,miss,4837,214,18,232,0,1
reference,hit,4837,280,484,764,0,1
reference,miss,4838,201,18,219,0,1
reference,hit,4838,283,488,771,0,1
reference,miss,4839,218,18,236,0,1
reference,hit,4839,275,498,773,0,1
reference,miss,4840,209,17,226,0,1
reference,hit,4840,275,476,751,0,1
reference,miss,4841,216,18,234,0,1
reference,hit,4841,276,486,762,0,1
reference,miss,4842,208,18,226,0,1
reference,hit,4842,279,508,787,0,1
reference,miss,4843,219,19,238,0,1
reference,hit,4843,276,482,758,0,1
reference,miss,4844,203,18,221,0,1
reference,hit,4844,281,491,772,0,1
reference,miss,4845,217,17,234,0,1
reference,hit,4845,282,498,780,0,1
reference,miss,4846,209,18,227,0,1
reference,hit,4846,325,584,909,0,1
reference,miss,4847,219,18,237,0,1
reference,hit,4847,277,575,852,0,1
reference,miss,4848,204,18,222,0,1
reference,hit,4848,284,490,774,0,1
reference,miss,4849,216,19,235,0,1
reference,hit,4849,326,631,957,0,1
reference,miss,4850,204,17,221,0,1
reference,hit,4850,278,495,773,0,1
reference,miss,4851,217,18,235,0,1
reference,hit,4851,277,473,750,0,1
reference,miss,4852,203,18,221,0,1
reference,hit,4852,278,485,763,0,1
reference,miss,4853,218,17,235,0,1
reference,hit,4853,295,558,853,0,1
reference,miss,4854,209,18,227,0,1
reference,hit,4854,279,513,792,0,1
reference,miss,4855,220,18,238,0,1
reference,hit,4855,284,538,822,0,1
reference,miss,4856,204,18,222,0,1
reference,hit,4856,283,482,765,0,1
reference,miss,4857,216,18,234,0,1
reference,hit,4857,281,515,796,0,1
reference,miss,4858,203,18,221,0,1
reference,hit,4858,276,490,766,0,1
reference,miss,4859,220,18,238,0,1
reference,hit,4859,281,474,755,0,1
reference,miss,4860,202,19,221,0,1
reference,hit,4860,277,480,757,0,1
reference,miss,4861,217,18,235,0,1
reference,hit,4861,275,475,750,0,1
reference,miss,4862,202,18,220,0,1
reference,hit,4862,278,477,755,0,1
reference,miss,4863,214,18,232,0,1
reference,hit,4863,280,474,754,0,1
reference,miss,4864,204,18,222,0,1
reference,hit,4864,279,479,758,0,1
reference,miss,4865,216,18,234,0,1
reference,hit,4865,277,488,765,0,1
reference,miss,4866,208,17,225,0,1
reference,hit,4866,278,488,766,0,1
reference,miss,4867,216,17,233,0,1
reference,hit,4867,276,475,751,0,1
reference,miss,4868,205,17,222,0,1
reference,hit,4868,277,482,759,0,1
reference,miss,4869,216,19,235,0,1
reference,hit,4869,277,480,757,0,1
reference,miss,4870,204,18,222,0,1
reference,hit,4870,277,486,763,0,1
reference,miss,4871,224,18,242,0,1
reference,hit,4871,323,621,944,0,1
reference,miss,4872,204,18,222,0,1
reference,hit,4872,277,488,765,0,1
reference,miss,4873,219,18,237,0,1
reference,hit,4873,278,491,769,0,1
reference,miss,4874,203,18,221,0,1
reference,hit,4874,276,472,748,0,1
reference,miss,4875,229,18,247,0,1
reference,hit,4875,282,497,779,0,1
reference,miss,4876,204,17,221,0,1
reference,hit,4876,275,479,754,0,1
reference,miss,4877,218,16,234,0,1
reference,hit,4877,285,479,764,0,1
reference,miss,4878,206,18,224,0,1
reference,hit,4878,277,472,749,0,1
reference,miss,4879,215,19,234,0,1
reference,hit,4879,284,482,766,0,1
reference,miss,4880,204,18,222,0,1
reference,hit,4880,274,478,752,0,1
reference,miss,4881,219,18,237,0,1
reference,hit,4881,283,477,760,0,1
reference,miss,4882,205,18,223,0,1
reference,hit,4882,277,479,756,0,1
reference,miss,4883,219,19,238,0,1
reference,hit,4883,283,476,759,0,1
reference,miss,4884,206,18,224,0,1
reference,hit,4884,275,475,750,0,1
reference,miss,4885,217,17,234,0,1
reference,hit,4885,286,491,777,0,1
reference,miss,4886,205,18,223,0,1
reference,hit,4886,275,487,762,0,1
reference,miss,4887,220,18,238,0,1
reference,hit,4887,282,502,784,0,1
reference,miss,4888,206,18,224,0,1
reference,hit,4888,277,483,760,0,1
reference,miss,4889,218,18,236,0,1
reference,hit,4889,280,489,769,0,1
reference,miss,4890,204,17,221,0,1
reference,hit,4890,276,486,762,0,1
reference,miss,4891,218,17,235,0,1
reference,hit,4891,282,484,766,0,1
reference,miss,4892,204,18,222,0,1
reference,hit,4892,277,479,756,0,1
reference,miss,4893,222,18,240,0,1
reference,hit,4893,311,613,924,0,1
reference,miss,4894,207,18,225,0,1
reference,hit,4894,273,496,769,0,1
reference,miss,4895,218,18,236,0,1
reference,hit,4895,282,476,758,0,1
reference,miss,4896,208,19,227,0,1
reference,hit,4896,276,481,757,0,1
reference,miss,4897,215,18,233,0,1
reference,hit,4897,280,483,763,0,1
reference,miss,4898,202,19,221,0,1
reference,hit,4898,276,491,767,0,1
reference,miss,4899,216,18,234,0,1
reference,hit,4899,277,481,758,0,1
reference,miss,4900,207,16,223,0,1
reference,hit,4900,279,496,775,0,1
reference,miss,4901,220,18,238,0,1
reference,hit,4901,277,476,753,0,1
reference,miss,4902,209,17,226,0,1
reference,hit,4902,277,487,764,0,1
reference,miss,4903,215,18,233,0,1
reference,hit,4903,273,495,768,0,1
reference,miss,4904,206,17,223,0,1
reference,hit,4904,277,479,756,0,1
reference,miss,4905,218,17,235,0,1
reference,hit,4905,271,476,747,0,1
reference,miss,4906,205,17,222,0,1
reference,hit,4906,278,477,755,0,1
reference,miss,4907,215,18,233,0,1
reference,hit,4907,278,488,766,0,1
reference,miss,4908,209,18,227,0,1
reference,hit,4908,301,556,857,0,1
reference,miss,4909,217,18,235,0,1
reference,hit,4909,278,493,771,0,1
reference,miss,4910,202,18,220,0,1
reference,hit,4910,280,481,761,0,1
reference,miss,4911,221,17,238,0,1
reference,hit,4911,276,484,760,0,1
reference,miss,4912,205,18,223,0,1
reference,hit,4912,279,487,766,0,1
reference,miss,4913,215,18,233,0,1
reference,hit,4913,276,483,759,0,1
reference,miss,4914,205,19,224,0,1
reference,hit,4914,291,505,796,0,1
reference,miss,4915,217,19,236,0,1
reference,hit,4915,323,662,985,0,1
reference,miss,4916,207,17,224,0,1
reference,hit,4916,281,509,790,0,1
reference,miss,4917,217,18,235,0,1
reference,hit,4917,283,481,764,0,1
reference,miss,4918,204,18,222,0,1
reference,hit,4918,278,495,773,0,1
reference,miss,4919,218,18,236,0,1
reference,hit,4919,283,476,759,0,1
reference,miss,4920,202,18,220,0,1
reference,hit,4920,277,486,763,0,1
reference,miss,4921,220,18,238,0,1
reference,hit,4921,282,479,761,0,1
reference,miss,4922,209,18,227,0,1
reference,hit,4922,278,525,803,0,1
reference,miss,4923,218,17,235,0,1
reference,hit,4923,282,480,762,0,1
reference,miss,4924,202,18,220,0,1
reference,hit,4924,280,495,775,0,1
reference,miss,4925,218,18,236,0,1
reference,hit,4925,282,475,757,0,1
reference,miss,4926,205,18,223,0,1
reference,hit,4926,278,480,758,0,1
reference,miss,4927,222,17,239,0,1
reference,hit,4927,332,603,935,0,1
reference,miss,4928,206,18,224,0,1
reference,hit,4928,278,513,791,0,1
reference,miss,4929,219,19,238,0,1
reference,hit,4929,283,483,766,0,1
reference,miss,4930,206,17,223,0,1
reference,hit,4930,279,496,775,0,1
reference,miss,4931,217,17,234,0,1
reference,hit,4931,282,481,763,0,1
reference,miss,4932,203,18,221,0,1
reference,hit,4932,277,492,769,0,1
reference,miss,4933,218,18,236,0,1
reference,hit,4933,283,495,778,0,1
reference,miss,4934,202,17,219,0,1
reference,hit,4934,278,474,752,0,1
reference,miss,4935,217,19,236,0,1
reference,hit,4935,283,481,764,0,1
reference,miss,4936,205,18,223,0,1
reference,hit,4936,277,488,765,0,1
reference,miss,4937,226,17,243,0,1
reference,hit,4937,345,668,1013,0,1
reference,miss,4938,207,18,225,0,1
reference,hit,4938,279,494,773,0,1
reference,miss,4939,218,17,235,0,1
reference,hit,4939,284,513,797,0,1
reference,miss,4940,203,19,222,0,1
reference,hit,4940,277,482,759,0,1
reference,miss,4941,219,17,236,0,1
reference,hit,4941,278,523,801,0,1
reference,miss,4942,200,19,219,0,1
reference,hit,4942,273,491,764,0,1
reference,miss,4943,219,18,237,0,1
reference,hit,4943,281,489,770,0,1
reference,miss,4944,203,17,220,0,1
reference,hit,4944,278,487,765,0,1
reference,miss,4945,219,17,236,0,1
reference,hit,4945,283,474,757,0,1
reference,miss,4946,202,18,220,0,1
reference,hit,4946,278,479,757,0,1
reference,miss,4947,220,17,237,0,1
reference,hit,4947,276,490,766,0,1
reference,miss,4948,204,19,223,0,1
reference,hit,4948,277,479,756,0,1
reference,miss,4949,219,18,237,0,1
reference,hit,4949,283,494,777,0,1
reference,miss,4950,204,18,222,0,1
reference,hit,4950,277,484,761,0,1
reference,miss,4951,219,18,237,0,1
reference,hit,4951,278,496,774,0,1
reference,miss,4952,204,18,222,0,1
reference,hit,4952,279,479,758,0,1
reference,miss,4953,222,17,239,0,1
reference,hit,4953,283,486,769,0,1
reference,miss,4954,204,17,221,0,1
reference,hit,4954,283,499,782,0,1
reference,miss,4955,222,18,240,0,1
reference,hit,4955,283,480,763,0,1
reference,miss,4956,204,18,222,0,1
reference,hit,4956,270,483,753,0,1
reference,miss,4957,221,17,238,0,1
reference,hit,4957,277,480,757,0,1
reference,miss,4958,204,19,223,0,1
reference,hit,4958,272,508,780,0,1
reference,miss,4959,220,18,238,0,1
reference,hit,4959,333,625,958,0,1
reference,miss,4960,209,18,227,0,1
reference,hit,4960,279,494,773,0,1
reference,miss,4961,216,18,234,0,1
reference,hit,4961,280,499,779,0,1
reference,miss,4962,205,18,223,0,1
reference,hit,4962,271,500,771,0,1
reference,miss,4963,217,18,235,0,1
reference,hit,4963,278,475,753,0,1
reference,miss,4964,227,18,245,0,1
reference,hit,4964,288,541,829,0,1
reference,miss,4965,215,18,233,0,1
reference,hit,4965,281,492,773,0,1
reference,miss,4966,203,19,222,0,1
reference,hit,4966,289,495,784,0,1
reference,miss,4967,219,19,238,0,1
reference,hit,4967,277,508,785,0,1
reference,miss,4968,205,17,222,0,1
reference,hit,4968,278,485,763,0,1
reference,miss,4969,215,19,234,0,1
reference,hit,4969,277,492,769,0,1
reference,miss,4970,210,18,228,0,1
reference,hit,4970,280,506,786,0,1
reference,miss,4971,215,19,234,0,1
reference,hit,4971,271,502,773,0,1
reference,miss,4972,204,18,222,0,1
reference,hit,4972,280,508,788,0,1
reference,miss,4973,218,18,236,0,1
reference,hit,4973,270,498,768,0,1
reference,miss,4974,207,19,226,0,1
reference,hit,4974,280,495,775,0,1
reference,miss,4975,216,18,234,0,1
reference,hit,4975,275,533,808,0,1
reference,miss,4976,205,18,223,0,1
reference,hit,4976,274,481,755,0,1
reference,miss,4977,216,18,234,0,1
reference,hit,4977,277,481,758,0,1
reference,miss,4978,202,18,220,0,1
reference,hit,4978,280,489,769,0,1
reference,miss,4979,217,17,234,0,1
reference,hit,4979,275,473,748,0,1
reference,miss,4980,209,17,226,0,1
reference,hit,4980,279,501,780,0,1
reference,miss,4981,217,17,234,0,1
reference,hit,4981,330,652,982,0,1
reference,miss,4982,209,17,226,0,1
reference,hit,4982,280,521,801,0,1
reference,miss,4983,218,18,236,0,1
reference,hit,4983,282,498,780,0,1
reference,miss,4984,205,17,222,0,1
reference,hit,4984,277,483,760,0,1
reference,miss,4985,218,18,236,0,1
reference,hit,4985,277,482,759,0,1
reference,miss,4986,204,19,223,0,1
reference,hit,4986,278,507,785,0,1
reference,miss,4987,220,18,238,0,1
reference,hit,4987,279,491,770,0,1
reference,miss,4988,204,19,223,0,1
reference,hit,4988,277,477,754,0,1
reference,miss,4989,219,18,237,0,1
reference,hit,4989,281,475,756,0,1
reference,miss,4990,202,19,221,0,1
reference,hit,4990,277,500,777,0,1
reference,miss,4991,216,18,234,0,1
reference,hit,4991,282,475,757,0,1
reference,miss,4992,207,18,225,0,1
reference,hit,4992,282,485,767,0,1
reference,miss,4993,217,17,234,0,1
reference,hit,4993,273,482,755,0,1
reference,miss,4994,206,18,224,0,1
reference,hit,4994,282,489,771,0,1
reference,miss,4995,218,18,236,0,1
reference,hit,4995,272,497,769,0,1
reference,miss,4996,203,18,221,0,1
reference,hit,4996,283,512,795,0,1
reference,miss,4997,217,18,235,0,1
reference,hit,4997,272,495,767,0,1
reference,miss,4998,208,18,226,0,1
reference,hit,4998,278,479,757,0,1
reference,miss,4999,217,17,234,0,1
reference,hit,4999,276,480,756,0,1
reference,miss,5000,204,18,222,0,1
reference,hit,5000,277,476,753,0,1
reference,miss,5001,217,19,236,0,1
reference,hit,5001,276,480,756,0,1
reference,miss,5002,206,17,223,0,1
reference,hit,5002,277,483,760,0,1
reference,miss,5003,227,17,244,0,1
reference,hit,5003,337,647,984,0,1
reference,miss,5004,209,16,225,0,1
reference,hit,5004,279,507,786,0,1
reference,miss,5005,222,17,239,0,1
reference,hit,5005,279,493,772,0,1
reference,miss,5006,204,17,221,0,1
reference,hit,5006,278,487,765,0,1
reference,miss,5007,220,17,237,0,1
reference,hit,5007,282,480,762,0,1
reference,miss,5008,204,18,222,0,1
reference,hit,5008,272,486,758,0,1
reference,miss,5009,217,17,234,0,1
reference,hit,5009,282,478,760,0,1
reference,miss,5010,203,18,221,0,1
reference,hit,5010,276,481,757,0,1
reference,miss,5011,223,18,241,0,1
reference,hit,5011,281,476,757,0,1
reference,miss,5012,202,19,221,0,1
reference,hit,5012,278,495,773,0,1
reference,miss,5013,218,19,237,0,1
reference,hit,5013,276,503,779,0,1
reference,miss,5014,203,17,220,0,1
reference,hit,5014,284,501,785,0,1
reference,miss,5015,218,18,236,0,1
reference,hit,5015,283,480,763,0,1
reference,miss,5016,206,17,223,0,1
reference,hit,5016,277,520,797,0,1
reference,miss,5017,224,845,1069,0,1
reference,hit,5017,281,1423,1704,0,1
reference,miss,5018,216,18,234,0,1
reference,hit,5018,292,486,778,0,1
reference,miss,5019,222,19,241,0,1
reference,hit,5019,283,493,776,0,1
reference,miss,5020,209,19,228,0,1
reference,hit,5020,311,640,951,0,1
reference,miss,5021,218,18,236,0,1
reference,hit,5021,289,480,769,0,1
reference,miss,5022,204,19,223,0,1
reference,hit,5022,281,506,787,0,1
reference,miss,5023,214,17,231,0,1
reference,hit,5023,289,484,773,0,1
reference,miss,5024,207,19,226,0,1
reference,hit,5024,278,480,758,0,1
reference,miss,5025,217,18,235,0,1
reference,hit,5025,345,652,997,0,1
reference,miss,5026,203,19,222,0,1
reference,hit,5026,282,527,809,0,1
reference,miss,5027,217,17,234,0,1
reference,hit,5027,286,501,787,0,1
reference,miss,5028,209,17,226,0,1
reference,hit,5028,287,496,783,0,1
reference,miss,5029,221,18,239,0,1
reference,hit,5029,288,485,773,0,1
reference,miss,5030,206,18,224,0,1
reference,hit,5030,281,490,771,0,1
reference,miss,5031,220,17,237,0,1
reference,hit,5031,285,514,799,0,1
reference,miss,5032,204,17,221,0,1
reference,hit,5032,284,477,761,0,1
reference,miss,5033,218,19,237,0,1
reference,hit,5033,287,507,794,0,1
reference,miss,5034,204,17,221,0,1
reference,hit,5034,281,503,784,0,1
reference,miss,5035,220,19,239,0,1
reference,hit,5035,287,477,764,0,1
reference,miss,5036,203,18,221,0,1
reference,hit,5036,281,494,775,0,1
reference,miss,5037,219,19,238,0,1
reference,hit,5037,288,481,769,0,1
reference,miss,5038,203,19,222,0,1
reference,hit,5038,285,534,819,0,1
reference,miss,5039,220,18,238,0,1
reference,hit,5039,283,480,763,0,1
reference,miss,5040,202,18,220,0,1
reference,hit,5040,282,490,772,0,1
reference,miss,5041,220,19,239,0,1
reference,hit,5041,287,501,788,0,1
reference,miss,5042,204,18,222,0,1
reference,hit,5042,282,499,781,0,1
reference,miss,5043,221,18,239,0,1
reference,hit,5043,290,502,792,0,1
reference,miss,5044,204,18,222,0,1
reference,hit,5044,282,475,757,0,1
reference,miss,5045,220,17,237,0,1
reference,hit,5045,289,481,770,0,1
reference,miss,5046,204,17,221,0,1
reference,hit,5046,277,481,758,0,1
reference,miss,5047,222,18,240,0,1
reference,hit,5047,326,670,996,0,1
reference,miss,5048,209,17,226,0,1
reference,hit,5048,291,520,811,0,1
reference,miss,5049,220,18,238,0,1
reference,hit,5049,293,492,785,0,1
reference,miss,5050,204,17,221,0,1
reference,hit,5050,284,494,778,0,1
reference,miss,5051,220,18,238,0,1
reference,hit,5051,288,500,788,0,1
reference,miss,5052,204,17,221,0,1
reference,hit,5052,276,497,773,0,1
reference,miss,5053,218,18,236,0,1
reference,hit,5053,286,527,813,0,1
reference,miss,5054,210,18,228,0,1
reference,hit,5054,276,502,778,0,1
reference,miss,5055,217,18,235,0,1
reference,hit,5055,282,496,778,0,1
reference,miss,5056,209,17,226,0,1
reference,hit,5056,288,501,789,0,1
reference,miss,5057,217,17,234,0,1
reference,hit,5057,279,489,768,0,1
reference,miss,5058,209,17,226,0,1
reference,hit,5058,287,494,781,0,1
reference,miss,5059,217,18,235,0,1
reference,hit,5059,280,498,778,0,1
reference,miss,5060,206,17,223,0,1
reference,hit,5060,285,492,777,0,1
reference,miss,5061,217,18,235,0,1
reference,hit,5061,277,484,761,0,1
reference,miss,5062,203,17,220,0,1
reference,hit,5062,284,495,779,0,1
reference,miss,5063,218,17,235,0,1
reference,hit,5063,281,483,764,0,1
reference,miss,5064,206,18,224,0,1
reference,hit,5064,289,506,795,0,1
reference,miss,5065,216,18,234,0,1
reference,hit,5065,282,497,779,0,1
reference,miss,5066,207,18,225,0,1
reference,hit,5066,277,498,775,0,1
reference,miss,5067,216,18,234,0,1
reference,hit,5067,276,479,755,0,1
reference,miss,5068,203,18,221,0,1
reference,hit,5068,283,488,771,0,1
reference,miss,5069,224,18,242,0,1
reference,hit,5069,384,729,1113,0,1
reference,miss,5070,206,18,224,0,1
reference,hit,5070,276,516,792,0,1
reference,miss,5071,218,19,237,0,1
reference,hit,5071,282,512,794,0,1
reference,miss,5072,210,18,228,0,1
reference,hit,5072,282,495,777,0,1
reference,miss,5073,217,19,236,0,1
reference,hit,5073,284,504,788,0,1
reference,miss,5074,206,19,225,0,1
reference,hit,5074,281,501,782,0,1
reference,miss,5075,225,17,242,0,1
reference,hit,5075,1259,639,1898,0,1
reference,miss,5076,208,17,225,0,1
reference,hit,5076,287,526,813,0,1
reference,miss,5077,217,17,234,0,1
reference,hit,5077,282,479,761,0,1
reference,miss,5078,208,17,225,0,1
reference,hit,5078,280,477,757,0,1
reference,miss,5079,217,18,235,0,1
reference,hit,5079,284,472,756,0,1
reference,miss,5080,205,19,224,0,1
reference,hit,5080,276,472,748,0,1
reference,miss,5081,224,17,241,0,1
reference,hit,5081,285,475,760,0,1
reference,miss,5082,204,18,222,0,1
reference,hit,5082,284,482,766,0,1
reference,miss,5083,220,18,238,0,1
reference,hit,5083,286,482,768,0,1
reference,miss,5084,206,18,224,0,1
reference,hit,5084,279,480,759,0,1
reference,miss,5085,217,17,234,0,1
reference,hit,5085,279,477,756,0,1
reference,miss,5086,203,18,221,0,1
reference,hit,5086,277,517,794,0,1
reference,miss,5087,218,18,236,0,1
reference,hit,5087,278,484,762,0,1
reference,miss,5088,206,17,223,0,1
reference,hit,5088,276,471,747,0,1
reference,miss,5089,216,18,234,0,1
reference,hit,5089,277,470,747,0,1
reference,miss,5090,209,17,226,0,1
reference,hit,5090,276,473,749,0,1
reference,miss,5091,218,18,236,0,1
reference,hit,5091,323,651,974,0,1
reference,miss,5092,211,18,229,0,1
reference,hit,5092,281,480,761,0,1
reference,miss,5093,221,18,239,0,1
reference,hit,5093,283,483,766,0,1
reference,miss,5094,202,18,220,0,1
reference,hit,5094,280,480,760,0,1
reference,miss,5095,218,19,237,0,1
reference,hit,5095,278,482,760,0,1
reference,miss,5096,207,17,224,0,1
reference,hit,5096,279,471,750,0,1
reference,miss,5097,222,17,239,0,1
reference,hit,5097,283,482,765,0,1
reference,miss,5098,203,18,221,0,1
reference,hit,5098,279,474,753,0,1
reference,miss,5099,218,18,236,0,1
reference,hit,5099,283,489,772,0,1
reference,miss,5100,204,18,222,0,1
reference,hit,5100,282,498,780,0,1
reference,miss,5101,216,18,234,0,1
reference,hit,5101,282,464,746,0,1
reference,miss,5102,203,19,222,0,1
reference,hit,5102,278,478,756,0,1
reference,miss,5103,219,17,236,0,1
reference,hit,5103,281,522,803,0,1
reference,miss,5104,203,18,221,0,1
reference,hit,5104,281,494,775,0,1
reference,miss,5105,219,17,236,0,1
reference,hit,5105,276,476,752,0,1
reference,miss,5106,203,17,220,0,1
reference,hit,5106,279,485,764,0,1
reference,miss,5107,219,18,237,0,1
reference,hit,5107,281,511,792,0,1
reference,miss,5108,201,17,218,0,1
reference,hit,5108,279,480,759,0,1
reference,miss,5109,220,18,238,0,1
reference,hit,5109,282,476,758,0,1
reference,miss,5110,203,18,221,0,1
reference,hit,5110,279,470,749,0,1
reference,miss,5111,220,18,238,0,1
reference,hit,5111,286,496,782,0,1
reference,miss,5112,205,18,223,0,1
reference,hit,5112,279,482,761,0,1
reference,miss,5113,220,18,238,0,1
reference,hit,5113,338,670,1008,0,1
reference,miss,5114,210,18,228,0,1
reference,hit,5114,281,513,794,0,1
reference,miss,5115,220,18,238,0,1
reference,hit,5115,281,497,778,0,1
reference,miss,5116,205,19,224,0,1
reference,hit,5116,281,477,758,0,1
reference,miss,5117,221,19,240,0,1
reference,hit,5117,287,493,780,0,1
reference,miss,5118,205,17,222,0,1
reference,hit,5118,276,479,755,0,1
reference,miss,5119,220,834,1054,0,1
reference,hit,5119,276,1450,1726,0,1
reference,miss,5120,222,19,241,0,1
reference,hit,5120,291,501,792,0,1
reference,miss,5121,218,19,237,0,1
reference,hit,5121,282,498,780,0,1
reference,miss,5122,203,18,221,0,1
reference,hit,5122,274,504,778,0,1
reference,miss,5123,219,17,236,0,1
reference,hit,5123,283,483,766,0,1
reference,miss,5124,204,18,222,0,1
reference,hit,5124,280,487,767,0,1
reference,miss,5125,217,19,236,0,1
reference,hit,5125,283,474,757,0,1
reference,miss,5126,204,17,221,0,1
reference,hit,5126,280,485,765,0,1
reference,miss,5127,220,18,238,0,1
reference,hit,5127,283,480,763,0,1
reference,miss,5128,203,18,221,0,1
reference,hit,5128,279,481,760,0,1
reference,miss,5129,218,19,237,0,1
reference,hit,5129,281,513,794,0,1
reference,miss,5130,203,17,220,0,1
reference,hit,5130,282,489,771,0,1
reference,miss,5131,222,18,240,0,1
reference,hit,5131,282,473,755,0,1
reference,miss,5132,205,18,223,0,1
reference,hit,5132,301,586,887,0,1
reference,miss,5133,216,18,234,0,1
reference,hit,5133,283,489,772,0,1
reference,miss,5134,205,18,223,0,1
reference,hit,5134,278,492,770,0,1
reference,miss,5135,218,20,238,0,1
reference,hit,5135,327,673,1000,0,1
reference,miss,5136,207,17,224,0,1
reference,hit,5136,276,516,792,0,1
reference,miss,5137,217,17,234,0,1
reference,hit,5137,283,505,788,0,1
reference,miss,5138,207,17,224,0,1
reference,hit,5138,278,483,761,0,1
reference,miss,5139,220,18,238,0,1
reference,hit,5139,283,471,754,0,1
reference,miss,5140,206,18,224,0,1
reference,hit,5140,280,495,775,0,1
reference,miss,5141,218,19,237,0,1
reference,hit,5141,281,488,769,0,1
reference,miss,5142,206,17,223,0,1
reference,hit,5142,279,481,760,0,1
reference,miss,5143,217,19,236,0,1
reference,hit,5143,283,471,754,0,1
reference,miss,5144,204,17,221,0,1
reference,hit,5144,279,479,758,0,1
reference,miss,5145,219,18,237,0,1
reference,hit,5145,284,498,782,0,1
reference,miss,5146,204,18,222,0,1
reference,hit,5146,278,478,756,0,1
reference,miss,5147,219,18,237,0,1
reference,hit,5147,284,510,794,0,1
reference,miss,5148,205,18,223,0,1
reference,hit,5148,279,490,769,0,1
reference,miss,5149,221,18,239,0,1
reference,hit,5149,283,494,777,0,1
reference,miss,5150,203,19,222,0,1
reference,hit,5150,279,483,762,0,1
reference,miss,5151,216,18,234,0,1
reference,hit,5151,283,510,793,0,1
reference,miss,5152,208,18,226,0,1
reference,hit,5152,280,487,767,0,1
reference,miss,5153,215,18,233,0,1
reference,hit,5153,276,478,754,0,1
reference,miss,5154,208,17,225,0,1
