trial_id,event_start_ns,event,error
1066,233231696388,0,0
1067,233237600406,0,0
1068,233243431375,1,0
1069,233248637474,0,0
1070,233254427685,0,0
1071,233259957450,1,0
1072,233265041103,1,0
1073,233270483492,0,0
1074,233276127343,1,0
1075,233281613130,1,0
1076,233286843178,1,0
1077,233292099597,1,0
1078,233297190735,1,0
1079,233302289535,0,0
1080,233307756140,0,0
1081,233313142114,1,0
1082,233318241284,1,0
1083,233323341404,0,0
1084,233328925186,0,0
1085,233334310139,1,0
1086,233339445861,0,0
1087,233344842178,0,0
1088,233350269764,0,0
1089,233355620634,1,0
1090,233360729124,1,0
1091,233365966804,0,0
1092,233371227171,1,0
1093,233376254336,1,0
1094,233381289178,1,0
1095,233386404849,0,0
1096,233391647451,0,0
1097,233397053425,0,0
1098,233402246691,1,0
1099,233407243333,0,0
1100,233412518729,1,0
1101,233417624454,0,0
1102,233422914133,1,0
1103,233427969878,0,0
1104,233433420143,1,0
1105,233438490060,0,0
1106,233443856998,0,0
1107,233449179223,1,0
1108,233454239306,0,0
1109,233459528939,1,0
1110,233464673026,0,0
1111,233470045636,1,0
1112,233475215841,1,0
1113,233480331393,1,0
1114,233485594270,1,0
1115,233490966176,0,0
1116,233496427525,1,0
1117,233501566958,0,0
1118,233507018691,1,0
1119,233512113755,1,0
1120,233517433787,1,0
1121,233522735251,1,0
1122,233527957964,0,0
1123,233533597644,1,0
1124,233538913669,0,0
1125,233544737915,1,0
1126,233549925738,0,0
1127,233555707277,1,0
1128,233561124602,0,0
1129,233566741746,0,0
1130,233572346088,0,0
1131,233578047704,0,0
1132,233583670283,1,0
1133,233589045132,0,0
1134,233594631733,0,0
1135,233600225502,1,0
1136,233605352588,1,0
1137,233610666298,1,0
1138,233615865018,0,0
1139,233621574709,0,0
1140,233627207320,1,0
1141,233632253425,1,0
1142,233637342483,1,0
1143,233642580398,1,0
1144,233647834216,0,0
1145,233653653527,1,0
1146,233658918028,0,0
1147,233664635543,1,0
1148,233669906511,1,0
1149,233674908455,1,0
1150,233679964898,1,0
1151,233685519888,1,0
1152,233690917736,1,0
1153,233696066014,1,0
1154,233701484313,1,0
1155,233706810536,0,0
1156,233712500357,0,0
1157,233718393430,1,0
1158,233723780746,1,0
1159,233728746707,0,0
1160,233734506891,1,0
1161,233739685150,1,0
1162,233744980212,0,0
1163,233750245300,1,0
1164,233755256928,1,0
1165,233760476443,0,0
1166,233766059347,1,0
1167,233771016485,1,0
1168,233776119967,1,0
1169,233781067886,0,0
1170,233786678974,1,0
1171,233791782643,1,0
1172,233797039970,1,0
1173,233802554399,1,0
1174,233808264580,0,0
1175,233814049382,0,0
1176,233819717108,1,0
1177,233825191868,0,0
1178,233830945143,1,0
1179,233836155710,0,0
1180,233842030569,0,0
1181,233847929942,1,0
1182,233852935282,0,0
1183,233858601678,1,0
1184,233863833098,0,0
1185,233869609043,1,0
1186,233874905190,0,0
1187,233880707288,1,0
1188,233886211349,0,0
1189,233892129981,1,0
1190,233897521117,0,0
1191,233903516560,1,0
1192,233908855013,0,0
1193,233914625027,1,0
1194,233919827359,0,0
1195,233925613329,1,0
1196,233930826242,0,0
1197,233936339638,1,0
1198,233941801115,1,0
1199,233946919746,1,0
1200,233952052152,1,0
1201,233957197175,1,0
1202,233962447876,1,0
1203,233967615937,0,0
1204,233973166922,0,0
1205,233978985609,1,0
1206,233984137801,0,0
1207,233989929012,1,0
1208,233995171070,0,0
1209,234001200416,1,0
1210,234006033361,0,0
1211,234011644274,0,0
1212,234017643538,0,0
1213,234023718648,0,0
1214,234029584057,0,0
1215,234035468898,1,0
1216,234040810149,0,0
1217,234046634601,0,0
1218,234052524478,1,0
1219,234057724902,0,0
1220,234063253464,0,0
1221,234068889639,1,0
1222,234073936708,0,0
1223,234079354787,0,0
1224,234084839430,1,0
1225,234089916800,1,0
1226,234094966203,0,0
1227,234100337739,1,0
1228,234105462114,0,0
1229,234110947522,1,0
1230,234117800549,0,0
1231,234123252283,0,0
1232,234128862136,0,0
1233,234134462457,0,0
1234,234139845835,0,0
1235,234145404255,1,0
1236,234150518447,0,0
1237,234155870063,0,0
1238,234161193756,0,0
1239,234166481718,0,0
1240,234171801716,0,0
1241,234177171542,0,0
1242,234182667428,1,0
1243,234187684751,1,0
1244,234192732129,1,0
1245,234197786713,0,0
